busID,demand
ES00893,2.7366191251920126e-06
ES00894,4.0470071438082115e-06
ES00895,1.4399650215303109e-05
ES00896,2.6088805444946027e-06
ES00897,1.07576804620792e-06
ES00898,2.077995503772402e-06
ES00899,5.6825356077055635e-06
ES00900,0.00227554600742616
ES00901,0.0011309900074261605
ES00902,8.086402921460033e-06
ES00903,6.316527549847213e-06
ES00904,5.019215142965062e-05
ES00905,6.113596147862418e-06
ES00906,0.0013127600074261607
ES00907,2.609587265845512e-05
ES00908,1.0679284476343861e-05
ES00909,4.6383662206278175e-05
ES00910,9.640897285182662e-06
ES00911,0.0009689000074261606
ES00914,7.482960583528093e-12
ES00915,0.0019048430074261606
ES00916,7.4979133864930205e-06
ES00917,0.0012088600074261606
ES00918,9.06563853288638e-06
ES00919,7.543599254199271e-05
ES00920,0.0004617900074261606
ES00921,0.0004617900074261606
ES00922,0.0008712990074261606
ES00923,0.0008712990074261606
ES00924,0.0009504170074261605
ES00925,0.00048057600742616057
ES00926,6.637187000883356e-05
ES00927,3.1679547179613984e-06
ES00928,9.992619952274794e-05
ES00929,9.747991424018404e-06
ES00930,0.0003436720074261606
ES00931,3.096989428194047e-05
ES00932,2.084152642170537e-05
ES00933,0.0012204010074261607
ES00934,4.818066045448477e-05
ES00935,0.0012416190074261606
ES00936,0.0003017770074261606
ES00937,0.0002816350074261606
ES00938,0.0012844520074261605
ES00939,0.0005453210074261606
ES00940,6.042503593068222e-06
ES00941,0.00016505100742616056
ES00942,5.213729069057826e-05
ES00943,0.0002983620074261606
ES00944,0.0003540470074261606
ES00945,0.0004754000074261606
ES00946,0.0007090640074261606
ES00947,4.646771937849751e-05
ES00948,0.0004718820074261606
ES00949,0.0007844720074261606
ES00950,3.099880055683225e-05
ES00951,0.0011568120074261605
ES00952,0.00015454900742616057
ES00953,0.0002830020074261606
ES00954,1.1475903905560794e-06
ES00955,9.362982484736436e-06
ES00956,0.008447061007426161
ES00957,3.375108530764412e-06
ES00958,0.0012295850074261607
ES00959,0.0012295850074261607
ES00960,0.0006084010074261605
ES00961,2.6796230737603437e-06
ES00962,2.445395030375214e-05
ES00963,2.648685237940062e-06
ES00964,8.217446524985388e-05
ES00965,6.484852456517824e-06
ES00966,0.0002766180074261606
ES00967,7.792685015318841e-06
ES00968,0.00017196500742616057
ES00969,9.17409692149694e-05
ES00970,0.0010052220074261607
ES00971,1.985844873318931e-05
ES00972,0.0004656170074261606
ES00973,0.0020925020074261604
ES00974,1.216251400708251e-05
ES00975,1.7450710629313505e-05
ES00976,0.00017797300742616057
ES00977,0.00021191100742616058
ES00978,7.65463391480459e-05
ES00979,3.0527173972129286e-05
ES00980,1.3815262541997705e-05
ES00981,6.062621809543239e-07
ES00982,7.6121187861627655e-06
ES00983,1.6474035491088806e-05
ES00984,1.6474035491088806e-05
ES00985,1.6203370959010672e-05
ES00986,1.6203370959010672e-05
ES00987,1.6701867472171605e-05
ES00988,1.6701867472171605e-05
ES00989,2.8127882057177146e-05
ES00991,2.4494773854058094e-05
ES00992,0.0005827630074261606
ES00993,0.0016278380074261605
ES00994,0.00020041500742616058
ES00995,0.00017826200742616057
ES00996,7.48025539405485e-07
ES00997,5.2904433619879824e-05
ES00998,2.770704381204343e-05
ES00999,8.046401177026259e-07
ES01000,4.046772881931095e-06
ES01001,9.189167464112965e-06
ES01002,8.231427127964431e-05
ES01003,0.00023524300742616057
ES01004,1.6972006965957046e-05
ES01005,0.004164728007426161
ES01006,0.00390773300742616
ES01007,2.2339845334209845e-05
ES01008,3.3431620177481566e-05
ES01009,2.982947464923398e-05
ES01010,6.413725598977246e-05
ES01011,3.4473627945202746e-05
ES01012,3.4473627945202746e-05
ES01013,9.569907247511835e-05
ES01014,1.0987769995991658e-05
ES01015,8.499013623058561e-05
ES01016,7.71845888225923e-05
ES01017,6.211552706203309e-06
ES01018,4.753041875948947e-05
ES01019,5.5636641742536316e-05
ES01020,7.398753615398057e-06
ES01021,7.398753615398057e-06
ES01022,7.71042081240805e-06
ES01023,6.241413135856662e-05
ES01024,0.0005393330074261606
ES01025,0.0004629770074261606
ES01026,1.9013815256426253e-05
ES01027,0.00031487700742616057
ES01028,0.0006955640074261606
ES01029,0.01140004304824556
ES01030,0.0003445630074261606
ES01031,0.0004099590074261606
ES01032,0.0026200180074261604
ES01033,0.0002534260074261606
ES01034,0.0006890440074261606
ES01035,0.0002818850074261606
ES01036,0.0037198120074261602
ES01037,7.841245588243413e-06
ES01038,0.00011489600742616059
ES01039,7.38052746502996e-05
ES01040,3.3288437859747e-05
ES01041,9.407431169226445e-06
ES01042,0.00019352600742616056
ES01043,7.093674008216619e-06
ES01044,0.00011040200742616059
ES01045,4.586641806558778e-07
ES01046,5.393765980268142e-07
ES01047,0.0011999230074261607
ES01048,0.0005967430074261605
ES01049,3.922976418171692e-06
ES01050,4.020042478508703e-05
ES01051,0.00010180200742616058
ES01052,1.1172201546120189e-05
ES01053,6.224810834618443e-06
ES01054,8.290533434337235e-06
ES01055,0.0008971680074261607
ES01056,0.00012378200742616056
ES01057,3.696696187518338e-05
ES01058,0.00015897500742616057
ES01059,7.794503386756286e-05
ES01060,0.00014196200742616058
ES01061,2.4368664690217803e-06
ES01062,9.748905927445458e-05
ES01063,2.587864656271347e-06
ES01064,0.0010340780074261605
ES01065,2.614130670126874e-05
ES01066,8.093277885642258e-05
ES01067,0.00013113200742616058
ES01068,1.2236258025931177e-06
ES01069,1.2236258025931177e-06
ES01070,0.014035952760057561
ES01071,8.864236213776551e-06
ES01072,0.0004422990074261606
ES01073,3.891284067686879e-06
ES01074,9.652940595063487e-05
ES01075,1.2270827766118961e-05
ES01076,1.9801276073824983e-05
ES01077,0.0014199740074261607
ES01078,0.0007766780074261606
ES01079,1.3461507054002756e-05
ES01080,0.0026058560074261605
ES01081,0.00018405200742616058
ES01082,0.00018405200742616058
ES01083,3.867622250810684e-06
ES01084,0.00010234200742616059
ES01085,1.5106366341655456e-05
ES01086,0.0010477820074261605
ES01087,2.7875657672079983e-05
ES01088,0.01058871840913366
ES01089,0.0028546570074261604
ES01090,5.4884779615211464e-05
ES01091,4.766604483065241e-06
ES01092,2.4326946478307206e-06
ES01093,1.3823074309651033e-05
ES01094,3.577912107556942e-05
ES01095,0.00020894500742616058
ES01096,0.00021545000742616058
ES01097,0.015104605900275861
ES01098,0.00022241000742616058
ES01099,0.0004259210074261606
ES01100,6.634527536086931e-05
ES01101,8.207493817943842e-07
ES01102,2.7779736387019512e-06
ES01103,0.007298350007426161
ES01104,0.0032732040074261604
ES01105,0.00461738500742616
ES01106,0.00528470700742616
ES01107,0.006698909007426161
ES01108,1.4861116944432652e-05
ES01109,7.455004876067318e-05
ES01110,0.0016745100074261605
ES01111,3.076177129037931e-05
ES01112,0.0003529790074261606
ES01113,0.01189456658206136
ES01114,0.0014069840074261606
ES01115,0.00020582700742616058
ES01116,1.7414639769386126e-05
ES01117,3.375964514303565e-05
ES01118,1.619345158435953e-06
ES01119,1.4941571770588275e-05
ES01120,0.01817467700742616
ES01121,0.01909913830069276
ES01122,0.01909913830069276
ES01123,0.00016561900742616056
ES01124,0.0029385980074261605
ES01125,5.6545730961925084e-05
ES01126,6.0545782594043555e-05
ES01127,0.0003715370074261606
ES01128,1.9759442554025447e-05
ES01129,3.7932475230435875e-06
ES01130,4.063858958801325e-06
ES01131,1.4070372814655013e-05
ES01132,8.247369999834532e-06
ES01133,2.0068876809375744e-06
ES01134,6.496391904896744e-06
ES01135,2.4960628663640756e-05
ES01136,7.224731061250918e-07
ES01137,1.0898520778433555e-05
ES01140,3.336167705547743e-05
ES01141,4.632655455930948e-06
ES01142,2.1729868718943555e-06
ES01143,8.299691585875128e-05
ES01144,0.0003062210074261606
ES01145,8.379859828629995e-05
ES01146,4.9933877548498855e-06
ES01147,2.7267398986953632e-05
ES01148,2.576435046632476e-06
ES01149,5.327825359207373e-05
ES01150,1.0887584303718888e-05
ES01151,1.0887584303718888e-05
ES01152,0.0003058990074261606
ES01153,0.00016792400742616056
ES01154,2.9224211528779275e-06
ES01155,1.2323936847863854e-05
ES01156,0.0023112970074261603
ES01157,4.549977876517144e-06
ES01158,1.083115619849879e-06
ES01159,4.4438588575137105e-05
ES01160,9.122235534910003e-05
ES01161,2.381203522630133e-06
ES01162,0.0006421810074261606
ES01163,2.6006294218810714e-06
ES01164,1.645307042037392e-05
ES01165,5.371464427357866e-05
ES01166,0.00034411800742616057
ES01167,0.0015404610074261605
ES01168,6.973941457273189e-05
ES01169,0.0011168200074261605
ES01170,1.2822049447449665e-06
ES01171,0.0023981950074261605
ES01172,2.9032768529783837e-06
ES01173,4.6761780312102495e-06
ES01174,0.0008538180074261606
ES01175,0.0002895840074261606
ES01176,2.2707663665401865e-06
ES01177,0.00432768900742616
ES01178,6.467492437027695e-05
ES01179,1.1863060397303814e-06
ES01180,0.00012963800742616058
ES01181,3.206546324771413e-05
ES01182,5.26108788766803e-05
ES01183,0.0004201420074261606
ES01184,1.6351041691180508e-06
ES01185,6.726628732482116e-05
ES01186,0.0016604010074261605
ES01187,0.0034401030074261603
ES01188,1.4878022149880012e-06
ES01189,1.1678539289862342e-06
ES01190,1.5934318752699407e-06
ES01191,2.166308813228052e-06
ES01192,3.900713791884511e-06
ES01193,0.00395516100742616
ES01194,0.0008437860074261606
ES01195,0.00800496400742616
ES01196,7.177496918558821e-06
ES01197,2.063454404181997e-06
ES01198,1.4153322322597152e-06
ES01199,1.413411193714861e-06
ES01200,1.6858647071804657e-06
ES01201,9.396334674219027e-07
ES01202,0.0006044800074261606
ES01203,2.9215551748915356e-05
ES01204,6.682672089086535e-05
ES01205,0.0014814660074261607
ES01206,2.7211925409842036e-05
ES01207,2.0791735290282303e-05
ES01208,1.8022831001676245e-05
ES01209,2.654471597457372e-06
ES01210,1.7232194498079273e-06
ES01211,1.5065261880078321e-06
ES01212,3.4947094736875978e-06
ES01213,0.0002602190074261606
ES01214,3.426911459190379e-05
ES01215,6.5772687670411e-06
ES01216,6.5772687670411e-06
ES01217,8.403227819999733e-07
ES01218,1.841749754635927e-05
ES01219,7.103018001393809e-07
ES01220,2.067389228921497e-06
ES01221,2.684535964624934e-06
ES01222,0.0010340780074261605
ES01223,1.252601096076137e-05
ES01225,2.28911763985182e-06
ES01226,6.250031814688458e-06
ES01227,1.8782175218805712e-06
ES01228,2.5085091907801368e-05
ES01229,1.7105521034126653e-06
ES01230,3.4746570671924134e-06
ES01231,1.3289925269172832e-05
ES01232,3.08554468724327e-05
ES01233,0.0052511670074261605
ES01234,0.00705541800742616
ES01235,0.0008611200074261606
ES01236,1.3787886327758365e-06
ES01237,1.7707677744268947e-06
ES01238,1.43817903201187e-06
ES01239,9.190447425144637e-07
ES01240,0.01086239000742616
ES01243,0.00021377000742616058
ES01244,3.872868076113474e-06
ES01245,1.3136315857465885e-06
ES01246,1.171795970934618e-05
ES01247,1.3548637887893843e-05
ES01248,1.779946549218054e-05
ES01249,1.4187064398254104e-05
ES01250,0.00014211800742616057
ES01251,2.9430903132249095e-05
ES01252,1.2922877926344645e-05
ES01253,0.00011786700742616059
ES01254,0.01292045500331486
ES01255,2.9651821491753904e-06
ES01256,0.006509265007426161
ES01257,2.487154169749949e-05
ES01258,0.00013117800742616057
ES01259,7.750959966972139e-06
