Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
6041,6271909.3484187042341,16279390.826781978831,0,0,315012.64533616678091,3637.931015074212155
6042,6277002.2945459596813,16282551.897361055017,0,0,252523.35526585509069,3637.931015074212155
6043,6282095.2406732151285,16285712.967940131202,0,0,181083.265004875866,3637.931015074212155
6044,6287188.1868004705757,16288874.038519207388,0,0,120823.74568744504359,3446.2510274736841893
6045,6292281.1329277260229,16292035.109098283574,0,0,78015.301084954640828,1871.18567211201389
6046,6297374.0790549814701,16295196.17967735976,0,0,42181.873148614220554,334.70377288538020366
6047,6302467.0251822369173,16297969.193659471348,0,0,0,0
6048,6279482.1905892463401,16296145.458967480808,0,0,0,0
6049,6285909.8635377977043,16294321.724275490269,0,0,0,0
6050,6292337.5364863490686,16292497.98958349973,0,0,0,0
6051,6298765.2094349004328,16290674.25489150919,0,0,6210.001678695785813,0
6052,6305192.8823834517971,16288850.520199518651,0,0,15691.192261049656736,0
6053,6311620.5553320031613,16287026.785507528111,0,0,19296.402724909938115,1232.6245085759730955
6054,6318048.2282805545256,16285203.050815537572,0,0,19296.402724909938115,1232.6245085759730955
6055,6324475.9012291058898,16283379.316123547032,0,0,19296.402724909938115,1232.6245085759730955
6056,6330903.574177657254,16281555.581431556493,0,0,19296.402724909938115,1232.6245085759730955
6057,6337331.2471262086183,16279731.846739565954,0,0,19296.402724909938115,1232.6245085759730955
6058,6343758.9200747599825,16277908.112047575414,0,0,19296.402724909938115,1232.6245085759730955
6059,6350186.5930233113468,16276084.377355584875,0,0,49567.04749103661743,1232.6245085759730955
6060,6356614.265971862711,16274260.642663594335,0,0,97437.166267367982073,1232.6245085759730955
6061,6363041.9389204140753,16272436.907971603796,0,0,138290.53757880441844,1232.6245085759730955
6062,6369469.6118689654395,16270613.173279613256,0,0,153578.11099345577531,3618.5698860510801751
6063,6375897.2848175168037,16268789.438587622717,0,0,153578.11099345577531,3618.5698860510801751
6064,6382324.957766068168,16266965.703895632178,0,0,153578.11099345577531,3618.5698860510801751
6065,6367563.0092549361289,16265141.969203641638,0,0,153578.11099345577531,3618.5698860510801751
6066,6332073.6618734877557,16263318.234511651099,0,0,144480.86767008359311,3618.5698860510801751
6067,6296584.3144920393825,16261494.499819660559,0,0,122600.92961786233354,2732.3019228512112022
6068,6261094.9671105910093,16259670.76512767002,0,0,111149.21465092750441,0
6069,6230545.030544388108,16257847.03043567948,0,0,111149.21465092750441,0
6070,6202139.8230288540944,16256023.295743688941,0,0,111149.21465092750441,0
6071,6173272.9988721376285,16254199.561051698402,0,0,111149.21465092750441,0
6072,6150547.4783999612555,16252375.826359707862,0,0,111149.21465092750441,0
6073,6139453.3053985200822,16250552.091667717323,0,0,111149.21465092750441,0
6074,6129500.7048122510314,16248728.356975726783,0,0,111149.21465092750441,0
6075,6129916.7259618034586,16246904.622283736244,0,0,111149.21465092750441,0
6076,6136344.3989103548229,16245080.887591745704,0,0,112781.49374729875126,0
6077,6142772.0718589061871,16243257.152899755165,0,0,112822.53044744693034,0
6078,6133080.7991560660303,16241433.418207764626,0,0,112822.53044744693034,0
6079,6104266.8311686338857,16239609.683515774086,0,0,112822.53044744693034,0
6080,6083729.3670549085364,16237785.948823783547,0,0,112822.53044744693034,0
6081,6087687.5380224827677,16235962.214131793007,0,0,112822.53044744693034,0
6082,6094115.2109710341319,16234138.479439802468,0,0,112822.53044744693034,0
6083,6100542.8839195854962,16232314.744747811928,0,0,112822.53044744693034,0
6084,6106970.5568681368604,16230491.010055821389,1269.5768759162076549,0,132410.5842031299253,2782.6487534499997309
6085,6113398.2298166882247,16228667.27536383085,8071.7868266002033124,0,154251.37539428187301,5565.2975068999994619
6086,6119825.9027652395889,16226843.54067184031,14348.955854132369495,0,154251.37539428187301,8347.9462603499996476
6087,6126253.5757137909532,16225019.805979849771,17107.999199463309196,0,154251.37539428187301,11130.595013799998924
6088,6127617.9661197122186,16223196.071287859231,17107.999199463309196,0,154251.37539428187301,11130.595013799998924
6089,6092128.6187382638454,16221372.336595868692,17107.999199463309196,0,152671.76734291468165,11130.595013799998924
6090,6056639.2713568154722,16219548.601903878152,17107.999199463309196,0,121413.73533787623455,11130.595013799998924
6091,6021149.923975367099,16217724.867211887613,17107.999199463309196,0,75166.666970896156272,11130.595013799998924
6092,5985660.5765939187258,16215901.132519897074,17107.999199463309196,0,39032.63189429846534,9372.808130212017204
6093,5950171.2292124703526,16214077.397827906534,17107.999199463309196,0,20921.689134981512325,8466.9975605943345727
6094,5914681.8818310219795,16212253.663135915995,17107.999199463309196,0,10126.711474644202099,6423.6929767839719716
6095,5879192.5344495736063,16210429.928443925455,17107.999199463309196,0,0,5779.2166131893573038
6096,5844126.1474318448454,16208606.193751934916,17107.999199463309196,0,0,5779.2166131893573038
6097,5824842.0333107337356,16206782.459059944376,17107.999199463309196,0,0,5779.2166131893573038
6098,5812903.4002840425819,16204958.724367953837,17107.999199463309196,0,0,5779.2166131893573038
6099,5818282.7642660308629,16203134.989675963297,17107.999199463309196,0,0,5779.2166131893573038
6100,5824710.4372145822272,16201311.254983972758,17107.999199463309196,0,0,5779.2166131893573038
6101,5831138.1101631335914,16199487.520291982219,17107.999199463309196,0,0,5779.2166131893573038
6102,5837565.7831116849557,16197663.785599991679,17107.999199463309196,0,0,5779.2166131893573038
6103,5843993.4560602363199,16195840.05090800114,17107.999199463309196,0,0,5779.2166131893573038
6104,5850421.1290087876841,16194016.3162160106,17107.999199463309196,0,0,4079.1652841767190694
6105,5856848.8019573390484,16192192.581524020061,17107.999199463309196,0,0,1752.7385528851773415
6106,5863276.4749058904126,16190368.846832029521,17107.999199463309196,0,0,0
6107,5869704.1478544417769,16188545.112140038982,17107.999199463309196,0,0,0
6108,5876131.8208029931411,16186721.377448048443,17107.999199463309196,0,4068.4249575645671939,0
6109,5882559.4937515445054,16184897.642756057903,17151.02590412065183,0,7561.4011592295319133,2782.6487534499997309
6110,5888987.1667000958696,16183073.908064067364,19446.287919977348793,0,7561.4011592295319133,5565.2975068999994619
6111,5895414.8396486472338,16181250.173372076824,20981.949905247060087,0,7561.4011592295319133,8347.9462603499996476
6112,5901842.5125971985981,16179426.438680086285,20981.949905247060087,0,7561.4011592295319133,10880.395164900261079
6113,5908270.1855457499623,16177602.703988095745,20981.949905247060087,0,7561.4011592295319133,10880.395164900261079
6114,5914346.7787234848365,16175778.969296105206,20981.949905247060087,0,7561.4011592295319133,10880.395164900261079
6115,5912043.2217552745715,16173955.234604114667,20981.949905247060087,0,2482.5498701959186292,9279.7878078301564528
6116,5918470.8947038259357,16172131.499912124127,19408.258431724185357,0,0,6350.683856830156401
6117,5924898.5676523773,16170307.765220133588,19408.258431724185357,0,0,3421.5799058301563491
6118,5931326.2406009286642,16168484.030528143048,19408.258431724185357,0,0,3421.5799058301563491
6119,5937753.9135494800285,16166660.295836152509,19408.258431724185357,0,0,3421.5799058301563491
6120,5944181.5864980313927,16164836.561144161969,19408.258431724185357,0,0,3421.5799058301563491
6121,5950609.2594465827569,16163012.82645217143,19408.258431724185357,0,0,3421.5799058301563491
6122,5957036.9323951341212,16161189.091760180891,19408.258431724185357,0,0,1627.9007469098171441
6123,5963464.6053436854854,16159365.357068190351,19408.258431724185357,0,0,1627.9007469098171441
6124,5969892.2782922368497,16157541.622376199812,19408.258431724185357,0,0,2870.7907958764994873
6125,5976319.9512407882139,16155717.887684209272,19408.258431724185357,0,0,5030.4994013341911341
6126,5982747.6241893395782,16153894.152992218733,19408.258431724185357,0,0,5858.2079020000001037
6127,5989175.2971378909424,16152070.418300228193,19408.258431724185357,0,0,2929.1039510000000519
6128,5995602.9700864423066,16150246.683608237654,15748.850965827135951,0,0,0
6129,6002030.6430349936709,16148422.948916247115,15748.850965827135951,17778.984863269575726,0,0
6130,6008458.3159835450351,16146599.214224256575,22002.035620237158582,36324.492197609579307,31346.268525728908571,0
6131,6014885.9889320963994,16144775.479532266036,29199.361620237159514,54869.99953194957925,91139.922747735443409,2241.8132343075549215
6132,6021313.6618806477636,16142951.744840275496,36396.687620237156807,73415.506866289579193,181527.33907361526508,3368.469539650002389
6133,6027741.3348291991279,16142578.858459185809,43594.013620237157738,91961.014200629579136,273655.73052561527584,6151.1182931000021199
6134,6034169.0077777504921,16140755.123767195269,50791.33962023715867,110506.52153496957908,347847.35699150001165,8933.7670465500013961
6135,6040596.6807263018563,16140882.040716478601,57988.665620237159601,129052.02886930957902,387203.63599317381158,11716.415800000000672
6136,6047024.3536748532206,16139058.306024488062,65185.991620237160532,147597.53620364959352,387909.01659999997355,11716.415800000000672
6137,6053452.0266234045848,16137234.571332497522,65185.991620237160532,147597.53620364959352,387909.01659999997355,11716.415800000000672
6138,6059879.6995719559491,16135410.836640506983,65185.991620237160532,147597.53620364959352,372109.34889668686083,11716.415800000000672
6139,6066307.3725205073133,16133587.101948516443,65185.991620237160532,126182.40071364959294,359298.76458898652345,11716.415800000000672
6140,6072735.0454690586776,16131763.367256525904,61983.225133104453562,104767.26522364959237,352395.99737789697247,11716.415800000000672
6141,6079162.7184176100418,16129939.632564535365,58838.026873293849349,104767.26522364959237,338334.16053558239946,11716.415800000000672
6142,6085590.391366161406,16128115.897872544825,58838.026873293849349,104767.26522364959237,311384.26400898699649,11716.415800000000672
6143,6092018.0643147127703,16126292.163180554286,58838.026873293849349,83352.129733649591799,306839.60446339170448,11716.415800000000672
6144,6098445.7372632641345,16124468.428488563746,58838.026873293849349,83352.129733649591799,287940.75892942765495,11716.415800000000672
6145,6104873.4102118154988,16122644.693796573207,58838.026873293849349,83352.129733649591799,281339.33967789227609,11716.415800000000672
6146,6111301.083160366863,16120820.959104582667,58838.026873293849349,76548.25111547470442,281339.33967789227609,11716.415800000000672
6147,6117728.7561089182273,16118997.224412592128,58838.026873293849349,75544.424195661456906,281339.33967789227609,11716.415800000000672
6148,6124156.4290574695915,16117173.489720601588,58838.026873293849349,75544.424195661456906,281339.33967789227609,11716.415800000000672
6149,6130584.1020060209557,16115349.755028611049,58838.026873293849349,75544.424195661456906,277020.22941687545972,11716.415800000000672
6150,6137011.77495457232,16113526.02033662051,58838.026873293849349,75544.424195661456906,258435.62570508220233,11716.415800000000672
6151,6143439.4479031236842,16111702.28564462997,58838.026873293849349,75544.424195661456906,216619.149313565169,11716.415800000000672
6152,6149867.1208516750485,16109878.550952639431,57400.710561986968969,75544.424195661456906,195723.82760949805379,11716.415800000000672
6153,6156294.7938002264127,16108054.816260648891,57316.34541716320382,75544.424195661456906,195723.82760949805379,11716.415800000000672
6154,6162722.466748777777,16106231.081568658352,57316.34541716320382,75544.424195661456906,195723.82760949805379,11716.415800000000672
6155,6169150.1396973291412,16104407.346876667812,57316.34541716320382,75544.424195661456906,209866.66914839411038,11716.415800000000672
6156,6175577.8126458805054,16102583.612184677273,57316.34541716320382,75544.424195661456906,228643.56401835920406,11716.415800000000672
6157,6182005.4855944318697,16100759.877492686734,57316.34541716320382,75544.424195661456906,243476.62160569263506,11716.415800000000672
6158,6188433.1585429832339,16098936.142800696194,57316.34541716320382,75544.424195661456906,243476.62160569263506,11716.415800000000672
6159,6194860.8314915345982,16097112.408108705655,57316.34541716320382,75544.424195661456906,243476.62160569263506,11716.415800000000672
6160,6201288.5044400859624,16095288.673416715115,57316.34541716320382,75544.424195661456906,243476.62160569263506,11716.415800000000672
6161,6207716.1773886373267,16093464.938724724576,57316.34541716320382,75544.424195661456906,240999.51663758349605,11716.415800000000672
6162,6214143.8503371886909,16091641.204032734036,57316.34541716320382,75544.424195661456906,213011.94161069145775,11716.415800000000672
6163,6220571.5232857400551,16089817.469340743497,50410.340395231032744,75544.424195661456906,171369.94041541073238,11716.415800000000672
6164,6226999.1962342914194,16087993.734648752958,42099.340395231032744,75544.424195661456906,138961.5364303154638,9496.6076632062649878
6165,6233426.8691828427836,16086169.999956762418,33788.340395231032744,75544.424195661456906,121383.37061188001826,8253.5186593881644512
6166,6239854.5421313941479,16084346.265264771879,25477.340395231032744,75544.424195661456906,92046.185088949801866,8061.0667555257405184
6167,6246282.2150799455121,16082522.530572781339,17674.284440118804923,75544.424195661456906,60275.902861537106219,8061.0667555257405184
6168,6252709.8880284968764,16080698.7958807908,12963.438830338469415,75544.424195661456906,34307.482927667413605,8061.0667555257405184
6169,6259137.5609770482406,16078875.06118880026,11622.415501139264961,75544.424195661456906,19229.070334436517442,8061.0667555257405184
6170,6265565.2339255996048,16077051.326496809721,11622.415501139264961,75544.424195661456906,5035.6432465830512228,8061.0667555257405184
6171,6271992.9068741509691,16075227.591804819182,11622.415501139264961,75544.424195661456906,2320.3203524813434342,8061.0667555257405184
6172,6278420.5798227023333,16073403.857112828642,11622.415501139264961,75544.424195661456906,2320.3203524813434342,8061.0667555257405184
6173,6284848.2527712536976,16071580.122420838103,11622.415501139264961,75544.424195661456906,2320.3203524813434342,8061.0667555257405184
6174,6291275.9257198050618,16069756.387728847563,11622.415501139264961,75544.424195661456906,2320.3203524813434342,8061.0667555257405184
6175,6297703.5986683564261,16067932.653036857024,11622.415501139264961,75544.424195661456906,0,8061.0667555257405184
6176,6304131.2716169077903,16066108.918344866484,11622.415501139264961,75544.424195661456906,0,8061.0667555257405184
6177,6310558.9445654591545,16064285.183652875945,11622.415501139264961,75544.424195661456906,0,6651.8276265194099324
6178,6316986.6175140105188,16062461.448960885406,11622.415501139264961,75544.424195661456906,0,6651.8276265194099324
6179,6323414.290462561883,16060637.714268894866,11622.415501139264961,75544.424195661456906,25346.081350047694286,6651.8276265194099324
6180,6329841.9634111132473,16058813.979576904327,11622.415501139264961,75544.424195661456906,67501.87742828935734,6651.8276265194099324
6181,6336269.6363596646115,16056990.244884913787,11622.415501139264961,75544.424195661456906,106341.49972184875514,6651.8276265194099324
6182,6342697.3093082159758,16055166.510192923248,11622.415501139264961,75544.424195661456906,127890.77876383170951,6651.8276265194099324
6183,6349124.98225676734,16053342.775500932708,11622.415501139264961,75544.424195661456906,127890.77876383170951,6651.8276265194099324
6184,6355552.6552053187042,16051519.040808942169,11622.415501139264961,75544.424195661456906,127890.77876383170951,6651.8276265194099324
6185,6361980.3281538700685,16049695.30611695163,11622.415501139264961,64149.562476320774294,127890.77876383170951,6651.8276265194099324
6186,6368408.0011024214327,16047871.57142496109,11622.415501139264961,42830.270980000001146,118715.58080386155052,6651.8276265194099324
6187,6374835.674050972797,16046047.836732970551,10783.869280500977766,21415.135490000000573,103768.48646438018477,6651.8276265194099324
6188,6381263.3469995241612,16044224.102040980011,8180.5422570398004609,0,98149.413060020771809,3722.7236755194098805
6189,6387691.0199480755255,16042400.367348989472,2431.9074189108578139,0,87013.115585753883352,3722.7236755194098805
6190,6394118.6928966268897,16040576.632656998932,4.4875434341083746403,0,72734.611071494873613,3111.531082013593732
6191,6400546.3658451782539,16038752.897965008393,0,0,49271.351123306827503,182.42713101359368011
6192,6406974.0387937296182,16036929.163273017853,0,0,26441.662738208382507,0
6193,6413401.7117422809824,16035105.428581027314,0,0,14095.438229496096028,0
6194,6419829.3846908323467,16033281.693889036775,0,0,1227.6028872039241833,0
6195,6426257.0576393837109,16031457.959197046235,0,0,0,0
6196,6432684.7305879350752,16029634.224505055696,0,0,0,0
6197,6439112.4035364864394,16027810.489813065156,0,0,0,0
6198,6445540.0764850378036,16025986.755121074617,0,0,0,0
6199,6451967.7494335891679,16024163.020429084077,0,0,0,0
6200,6458395.4223821405321,16022339.285737093538,0,0,0,0
6201,6464823.0953306918964,16020515.551045102999,0,0,6180.0986630425795738,0
6202,6471250.7682792432606,16018691.816353112459,1913.8196083290345086,0,46412.220838236127747,0
6203,6477678.4412277946249,16016868.08166112192,2728.9079580391535274,0,117139.02375334425597,2782.6487534499997309
6204,6484106.1141763459891,16015044.34696913138,6376.9709684453719092,0,193154.13687993021449,3368.469539650002389
6205,6490533.7871248973534,16013220.612277140841,10508.430094174196711,0,269194.70907178823836,3368.469539650002389
6206,6496961.4600734487176,16011396.877585150301,12806.259303168793849,0,336707.1037069116137,6151.1182931000021199
6207,6503389.1330220000818,16009573.142893159762,14286.678865502966801,0,373073.43852083361708,8933.7670465500013961
6208,6509816.8059705514461,16007749.408201169223,14552.543921194856011,0,373073.43852083361708,11716.415800000000672
6209,6516244.4789191028103,16005925.673509178683,14552.543921194856011,0,346166.49795646895654,11716.415800000000672
6210,6522672.1518676541746,16004101.938817188144,14552.543921194856011,0,294467.39137339178706,11716.415800000000672
6211,6529099.8248162055388,16002278.204125197604,14552.543921194856011,0,230229.73760110980948,11716.415800000000672
6212,6535527.4977647569031,16000454.469433207065,12602.000667137761411,0,168166.97872410129639,8787.3118529999992461
6213,6541955.1707133082673,15998630.734741216525,8748.7352703692067735,0,115362.1767809708399,5858.2079020000001037
6214,6548382.8436618596315,15996807.000049225986,3920.1415130133755156,0,59799.572275766855455,2929.1039510000000519
6215,6554810.5166104109958,15994983.265357235447,0,0,0,0
6216,6519777.6140441475436,15991282.20926550217,0,0,0,0
6217,6526661.7318078838289,15987581.153173768893,0,0,0,0
6218,6533545.8495716201141,15983880.097082035616,0,0,0,0
6219,6540429.9673353563994,15980179.040990302339,0,0,0,0
6220,6547314.0850990926847,15976477.984898569062,0,0,0,0
6221,6554198.20286282897,15972776.928806835786,0,0,0,0
6222,6561082.3206265652552,15969075.872715102509,0,0,0,0
6223,6567966.4383903015405,15965374.816623369232,0,0,0,0
6224,6574850.5561540378258,15961673.760531635955,0,0,0,0
6225,6581734.673917774111,15957972.704439902678,0,0,0,0
6226,6588618.7916815103963,15955016.910409806296,0,18545.507334339999943,738.70548358054804794,2550.5437153730335922
6227,6595502.9094452466816,15957845.219976939261,0,37091.014668679999886,43581.980903534182289,2550.5437153730335922
6228,6602387.0272089829668,15961085.133885206655,0,55636.522003019999829,99048.208022826409433,3398.263477272124419
6229,6609271.1449727192521,15964325.047793474048,1679.5285811948999708,74182.029337359999772,154066.82068935793359,6180.9122307221241499
6230,6616155.2627364555374,15967564.961701741442,3784.2112540325524606,92727.536671699999715,192720.59506948120543,8963.5609841721234261
6231,6623039.3805001918226,15970804.875610008836,3784.2112540325524606,111273.04400603999966,209256.3005291534937,11716.415800000000672
6232,6629923.4982639281079,15972321.939679078758,3784.2112540325524606,117589.55139831901761,209256.3005291534937,11716.415800000000672
6233,6636807.6160276643932,15968620.883587345481,3784.2112540325524606,136135.0587326590321,171611.73443346656859,11716.415800000000672
6234,6643691.7337914006785,15964919.827495612204,3784.2112540325524606,147382.381739119126,127745.95487214911554,11716.415800000000672
6235,6650575.8515551369637,15961218.771403878927,3784.2112540325524606,147382.381739119126,88668.849417554869433,11716.415800000000672
6236,6657459.969318873249,15957517.71531214565,3784.2112540325524606,165927.88907345914049,42806.665846265786968,11488.224615175064173
6237,6664344.0870826095343,15953816.659220412374,3784.2112540325524606,165927.88907345914049,39213.84007105283672,11488.224615175064173
6238,6671228.2048463458195,15950115.603128679097,3784.2112540325524606,172005.72490741955698,39213.84007105283672,11433.119892542075831
6239,6678112.3226100821048,15946414.54703694582,3784.2112540325524606,190551.23224175954238,26946.52969973018844,11433.119892542075831
6240,6684996.4403738183901,15942713.490945212543,3784.2112540325524606,206383.78903141763294,26946.52969973018844,11433.119892542075831
6241,6691880.5581375546753,15939012.434853479266,3784.2112540325524606,224929.29636575764744,36391.449660472317191,11433.119892542075831
6242,6698764.6759012909606,15935311.378761745989,3784.2112540325524606,243474.80370009766193,50071.974936652826727,11433.119892542075831
6243,6705648.7936650272459,15931610.322670012712,3784.2112540325524606,262020.31103443767643,74167.536822462658165,11433.119892542075831
6244,6712532.9114287635311,15927909.266578279436,3784.2112540325524606,280565.81836877769092,106035.95879870561475,11433.119892542075831
6245,6719417.0291924998164,15924208.210486546159,3784.2112540325524606,299111.32570311770542,136272.33893993872334,11433.119892542075831
6246,6726301.1469562361017,15920507.154394812882,3784.2112540325524606,317656.83303745771991,150424.77736846316839,11433.119892542075831
6247,6733185.264719972387,15916806.098303079605,3784.2112540325524606,336202.34037179773441,140513.42074514890555,11433.119892542075831
6248,6740069.3824837086722,15913105.042211346328,3784.2112540325524606,354747.8477061377489,132495.12539852847112,9860.6096800410632568
6249,6746953.5002474449575,15909403.986119613051,3784.2112540325524606,373293.3550404777634,144557.33767905420973,7525.2051669893635335
6250,6753837.6180111812428,15905702.930027879775,3784.2112540325524606,391838.86237481777789,149087.22269947672612,7525.2051669893635335
6251,6760721.735774917528,15902001.873936146498,3784.2112540325524606,410384.36970915779239,169317.93431616714224,7525.2051669893635335
6252,6767605.8535386538133,15898300.817844413221,3784.2112540325524606,428929.87704349780688,216708.11651191057172,7525.2051669893635335
6253,6774489.9713023900986,15894599.761752679944,3784.2112540325524606,447475.38437783782138,275035.46038669958944,9793.1559478225462954
6254,6781374.0890661263838,15890898.705660946667,3784.2112540325524606,466020.89171217783587,333022.1491651146207,11716.415800000000672
6255,6788258.2068298626691,15887197.64956921339,3784.2112540325524606,484566.39904651785037,377900.62651336099952,11716.415800000000672
6256,6795142.3245935989544,15883496.593477480114,3784.2112540325524606,503111.90638085786486,387909.01659999997355,11716.415800000000672
6257,6802026.4423573352396,15879795.537385746837,3784.2112540325524606,503111.90638085786486,387909.01659999997355,11716.415800000000672
6258,6808910.5601210715249,15876094.48129401356,3784.2112540325524606,503111.90638085786486,355634.42679736064747,11716.415800000000672
6259,6815794.6778848078102,15872393.425202280283,3784.2112540325524606,481696.77089085784974,310408.25273051654221,11716.415800000000672
6260,6822678.7956485440955,15868692.369110547006,3357.1075736604743724,481696.77089085784974,245018.00945849483833,8787.3118490000015299
6261,6829562.9134122803807,15864991.313018813729,3357.1075736604743724,481696.77089085784974,192192.50564413203392,5858.2078980000014781
6262,6836447.031176016666,15861290.256927080452,3357.1075736604743724,481696.77089085784974,138227.27768692251993,4761.946920791415323
6263,6843331.1489397529513,15857589.200835347176,3357.1075736604743724,460281.63540085783461,106633.10837497966713,4761.946920791415323
6264,6850215.2667034892365,15853888.144743613899,3357.1075736604743724,460281.63540085783461,69826.546332446363522,4761.946920791415323
6265,6857099.3844672255218,15850187.088651880622,3357.1075736604743724,460281.63540085783461,46040.0035974532002,4761.946920791415323
6266,6863983.5022309618071,15846486.032560147345,3357.1075736604743724,460281.63540085783461,26278.5836840809352,4761.946920791415323
6267,6870867.6199946980923,15842784.976468414068,3357.1075736604743724,460281.63540085783461,15357.093373493065883,4761.946920791415323
6268,6877751.7377584343776,15839083.920376680791,3357.1075736604743724,460281.63540085783461,12550.397317311049846,4761.946920791415323
6269,6884635.8555221706629,15835382.864284947515,3357.1075736604743724,460281.63540085783461,11139.365638727293117,4761.946920791415323
6270,6891519.9732859069481,15831681.808193214238,3357.1075736604743724,460281.63540085783461,1802.0608468963109772,4761.946920791415323
6271,6898404.0910496432334,15827980.752101480961,3357.1075736604743724,440922.79153015243355,1802.0608468963109772,4761.946920791415323
6272,6905288.2088133795187,15824279.696009747684,3357.1075736604743724,440922.79153015243355,0,4761.946920791415323
6273,6912172.326577115804,15820578.639918014407,3357.1075736604743724,440922.79153015243355,5246.8226486680105154,4761.946920791415323
6274,6919056.4443408520892,15816877.58382628113,3357.1075736604743724,459468.29886449244805,6248.2846929148636264,4761.946920791415323
6275,6925940.5621045883745,15813176.527734547853,3357.1075736604743724,478013.80619883246254,39099.770490840557613,4761.946920791415323
6276,6932824.6798683246598,15809475.471642814577,3357.1075736604743724,478013.80619883246254,118819.79804770987539,5775.850905659419368
6277,6939708.797632060945,15806815.138671020046,3357.1075736604743724,495118.80866230488755,201628.14094759032014,8558.4996591094186442
6278,6946592.9153957972303,15803424.592818798497,3357.1075736604743724,513664.31599664490204,287712.03736826428212,11341.14841255941792
6279,6953477.0331595335156,15799723.53672706522,3357.1075736604743724,532209.82333098491654,352460.68734374234919,11442.550601816297785
6280,6960361.1509232698008,15796022.480635331944,3357.1075736604743724,532209.82333098491654,387909.01659999997355,11442.550601816297785
6281,6967245.2686870060861,15792321.424543598667,3357.1075736604743724,529809.12763455079403,387909.01659999997355,11442.550601816297785
6282,6974129.3864507423714,15788620.36845186539,3357.1075736604743724,508393.9921445507789,356090.67739142343635,11442.550601816297785
6283,6981013.5042144786566,15784919.312360132113,3357.1075736604743724,486978.85665455076378,290171.90315294766333,11035.020075924501725
6284,6987897.6219782149419,15781218.256268398836,1883.4636920426473807,465563.72116455074865,223521.23113520041807,8105.9161249245016734
6285,6994781.7397419512272,15777517.200176665559,641.04462500357658428,444148.58567455073353,169600.89417726467946,5176.8121739245016215
6286,7001665.8575056875125,15773816.144084932283,641.04462500357658428,422733.4501845507184,114335.29642065230291,2247.7082229245015697
6287,7008549.9752694237977,15770115.087993199006,641.04462500357658428,401318.31469455070328,62632.92188891369733,1426.1048145057168313
6288,7015434.093033160083,15766414.031901465729,641.04462500357658428,379903.17920455068815,26669.689835660887184,1426.1048145057168313
6289,7022318.2107968963683,15762712.975809732452,641.04462500357658428,358488.04371455067303,9503.8233776187425974,1426.1048145057168313
6290,7029202.3285606326535,15759011.919717999175,641.04462500357658428,337072.90822455065791,1413.6030198555981769,1426.1048145057168313
6291,7036086.4463243689388,15755310.863626265898,641.04462500357658428,321584.35949141276069,1413.6030198555981769,1426.1048145057168313
6292,7042970.5640881052241,15751609.807534532622,641.04462500357658428,317356.09356386115542,1413.6030198555981769,1426.1048145057168313
6293,7049854.6818518415093,15747908.751442799345,641.04462500357658428,315214.26905927056214,1413.6030198555981769,1426.1048145057168313
6294,7056738.7996155777946,15744207.695351066068,641.04462500357658428,303208.69588958483655,1413.6030198555981769,1426.1048145057168313
6295,7063622.9173793140799,15740506.639259332791,641.04462500357658428,281793.56039958482143,0,1426.1048145057168313
6296,7070507.0351430503651,15736805.583167599514,641.04462500357658428,281793.56039958482143,0,1426.1048145057168313
6297,7077391.1529067866504,15733104.527075866237,641.04462500357658428,298696.32113294472219,0,1426.1048145057168313
6298,7084275.2706705229357,15729403.47098413296,641.04462500357658428,298696.32113294472219,26942.529348752290389,1426.1048145057168313
6299,7091159.388434259221,15725702.414892399684,641.04462500357658428,298696.32113294472219,84210.995159002079163,1426.1048145057168313
6300,7098043.5061979955062,15722001.358800666407,641.04462500357658428,298696.32113294472219,166608.90598775749095,1899.5823018627991132
6301,7104927.6239617317915,15718888.773927841336,641.04462500357658428,309698.26150334742852,251762.69876269769156,4682.2310553127990715
6302,7111811.7417254680768,15715281.449332317337,641.04462500357658428,309698.26150334742852,338245.07501231180504,7464.8798087627983477
6303,7118695.859489204362,15711580.393240584061,641.04462500357658428,328243.76883768744301,379791.04024297610158,7606.2254867302981438
6304,7125579.9772529406473,15707879.337148850784,641.04462500357658428,346789.27617202745751,387909.01659999997355,7606.2254867302981438
6305,7132464.0950166769326,15704178.281057117507,641.04462500357658428,343145.41024770587683,387909.01659999997355,7606.2254867302981438
6306,7139348.2127804132178,15700477.22496538423,641.04462500357658428,321730.2747577058617,365064.63833900529426,7606.2254867302981438
6307,7146232.3305441495031,15696776.168873650953,641.04462500357658428,300315.13926770584658,315990.06151094456436,7606.2254867302981438
6308,7153116.4483078857884,15693075.112781917676,445.55263462869334035,300315.13926770584658,251295.54159759246977,4677.1215357302980919
6309,7160000.5660716220737,15689374.056690184399,445.55263462869334035,300315.13926770584658,201707.78557726641884,1748.0175847302980401
6310,7166884.6838353583589,15685673.000598451123,445.55263462869334035,282355.06127145444043,154491.01183097853209,0
6311,7173768.8015990946442,15681971.944506717846,445.55263462869334035,282355.06127145444043,90039.358003344241297,0
6312,7180652.9193628309295,15678270.888414984569,445.55263462869334035,282355.06127145444043,39373.518804428662406,0
6313,7187537.0371265672147,15674569.832323251292,445.55263462869334035,282355.06127145444043,4721.0383535716437109,0
