Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
5164,4788331.6406831191853,9573127.4916325751692,0,0,0,0
5165,4795945.0296636288986,9577647.2558742258698,0,0,0,0
5166,4803558.4186441386119,9582167.0201158765703,0,0,0,0
5167,4811171.8076246483251,9586686.7843575272709,0,0,0,0
5168,4818785.1966051580384,9591206.5485991779715,0,0,0,0
5169,4826398.5855856677517,9595726.3128408286721,0,0,0,0
5170,4834011.974566177465,9600246.0770824793726,0,0,0,0
5171,4841625.3635466871783,9604765.8413241300732,0,0,0,0
5172,4849238.7525271968916,9609285.6055657807738,0,0,5146.1052836447297523,0
5173,4856852.1415077066049,9613805.3698074314743,0,0,8698.4968289392545557,0
5174,4864465.5304882163182,9618325.1340490821749,0,0,8698.4968289392545557,0
5175,4872078.9194687260315,9622844.8982907328755,0,0,8698.4968289392545557,0
5176,4879692.3084492357448,9627364.662532383576,0,0,8698.4968289392545557,0
5177,4873994.7520337617025,9631884.4267740342766,0,0,8698.4968289392545557,0
5178,4854317.4169716751203,9636404.1910156849772,0,0,8698.4968289392545557,0
5179,4825278.4456965522841,9636546.122529130429,0,0,8698.4968289392545557,0
5180,4805175.4770188601688,9635136.0935595277697,0,0,8698.4968289392545557,0
5181,4792902.2302728071809,9633811.4611474294215,0,0,8698.4968289392545557,0
5182,4774239.9908833019435,9632046.7281013932079,0,0,8698.4968289392545557,0
5183,4748969.9844130882993,9631984.1742462255061,0,0,8698.4968289392545557,0
5184,4733650.4308102149516,9635511.971464369446,0,0,3595.6274628758874314,0
5185,4728318.2879107641056,9640031.7357060201466,0,0,3595.6274628758874314,0
5186,4735931.6768912738189,9644551.4999476708472,0,0,0,0
5187,4743545.0658717835322,9649071.2641893215477,0,0,0,0
5188,4751158.4548522932455,9653591.0284309722483,0,0,0,0
5189,4758771.8438328029588,9658110.7926726229489,0,0,0,0
5190,4766385.2328133126721,9662630.5569142736495,0,0,0,0
5191,4773998.6217938223854,9667150.32115592435,0,0,0,0
5192,4781612.0107743320987,9671670.0853975750506,0,0,0,0
5193,4789225.399754841812,9676189.8496392257512,0,0,0,0
5194,4796838.7887353515252,9680709.6138808764517,0,0,17692.090196248955181,0
5195,4804452.1777158612385,9685229.3781225271523,0,0,61013.348360926291207,0
5196,4812065.5666963709518,9689749.1423641778529,0,0,118167.87394207183388,0
5197,4819678.9556768806651,9694268.9066058285534,0,0,168918.63423082535155,0
5198,4827292.3446573903784,9698788.670847479254,0,0,198948.29972958227154,0
5199,4834905.7336379000917,9703308.4350891299546,0,0,198948.29972958227154,0
5200,4842519.122618409805,9707828.1993307806551,0,0,198948.29972958227154,0
5201,4850132.5115989195183,9712347.9635724313557,0,0,198948.29972958227154,0
5202,4857745.9005794292316,9716867.7278140820563,0,0,186272.36933906603372,0
5203,4865359.2895599389449,9718655.0037371162325,0,0,154725.42463035066612,0
5204,4872972.6785404486582,9718040.1053448840976,0,0,121496.39790772699052,0
5205,4880586.0675209583715,9716452.4648787174374,0,0,87240.908997164107859,0
5206,4888199.4565014680848,9714527.7859536316246,0,0,48135.207999399892287,0
5207,4895812.845481977798,9714009.2572642602026,0,0,0,0
5208,4876332.3254501139745,9711663.1313657462597,0,0,0,0
5209,4867452.650033140555,9709317.0054672341794,0,0,0,0
5210,4862559.8382475450635,9707824.2990959063172,0,0,0,0
5211,4870147.4192927293479,9709716.507558459416,0,0,3.3812298335541299821,0
5212,4877735.0003379136324,9714311.3516599461436,6342.1174146472558277,0,518.68753262263999204,2782.6487534499997309
5213,4885322.5813830979168,9718906.1957614328712,6342.1174146472558277,0,11673.560252436211158,3153.5279300867541679
5214,4886697.3626603679731,9723073.7587562687695,6342.1174146472558277,0,11673.560252436211158,3153.5279300867541679
5215,4852367.9233755525202,9720727.6328577566892,6342.1174146472558277,0,11576.917571909903927,3153.5279300867541679
5216,4818038.4840907370672,9718381.5069592446089,6342.1174146472558277,0,0,224.423979086754116
5217,4791739.5404384089634,9716035.3810607325286,6342.1174146472558277,0,0,224.423979086754116
5218,4799327.1214835932478,9720630.2251622192562,7247.7345312035304232,0,0,224.423979086754116
5219,4806914.7025287775323,9725225.0692637059838,12966.766827615432703,0,13110.042771935128258,585.82078620000265801
5220,4814502.2835739618167,9729819.9133651927114,20164.092827615433634,0,43289.090973988641053,3368.469539650002389
5221,4822089.8646191461012,9734414.7574666794389,27361.418827615434566,0,66962.844547100394266,6151.1182931000021199
5222,4829677.4456643303856,9739009.6015681661665,34302.792784900237166,0,67713.740502281114459,8933.7670465500013961
5223,4837265.0267095146701,9743604.4456696528941,34558.138554680961533,0,67713.740502281114459,11716.415800000000672
5224,4830042.7458205008879,9741258.3197711408138,34558.138554680961533,0,67713.740502281114459,11716.415800000000672
5225,4796258.2639278285205,9738912.1938726287335,34558.138554680961533,0,67713.740502281114459,11716.415800000000672
5226,4761928.8246430130675,9736566.0679741166532,34003.926007385976845,0,54144.581062412915344,8787.3118490000015299
5227,4727599.3853581976146,9734219.9420756045729,25906.935077488764364,0,32136.076187447804841,6864.3679721219186831
5228,4693269.9460733821616,9731873.8161770924926,17595.935077488764364,0,19543.169027226540493,4129.947485742374738
5229,4658940.5067885667086,9729527.6902785804123,9284.9350774887643638,0,17834.402469427161122,2929.1039510000000519
5230,4624611.0675037512556,9727181.564380068332,4643.1771836012776475,0,16184.229753868876287,0
5231,4590281.6282189358026,9724835.4384815562516,0,0,7221.5542431624826349,0
5232,4555952.1889341203496,9722489.3125830441713,0,0,1345.31701613901987,0
5233,4533837.0361056020483,9720143.186684532091,0,0,1345.31701613901987,0
5234,4520305.6968270298094,9717797.0607860200107,0,0,1345.31701613901987,0
5235,4522547.5199087811634,9716225.654739305377,0,0,1345.31701613901987,0
5236,4530135.1009539654478,9720820.4988407921046,0,0,2921.2176408567147519,2782.6487534499997309
5237,4537722.6819991497323,9725415.3429422788322,5268.2376854024496424,0,3627.6612625082489103,5565.2975068999994619
5238,4544167.4322444954887,9727623.8720782026649,5268.2376854024496424,0,3627.6612625082489103,5565.2975068999994619
5239,4515992.9081328939646,9725277.7461796905845,5268.2376854024496424,0,3627.6612625082489103,5565.2975068999994619
5240,4481663.4688480785117,9722931.6202811785042,5268.2376854024496424,0,0,5565.2975068999994619
5241,4474853.8139405790716,9720585.4943826664239,5268.2376854024496424,0,0,5565.2975068999994619
5242,4482441.3949857633561,9725180.3384841531515,5268.2376854024496424,0,0,5565.2975068999994619
5243,4490028.9760309476405,9729775.1825856398791,5268.2376854024496424,0,0,5565.2975068999994619
5244,4497616.557076131925,9734370.0266871266067,9344.4837940659817832,0,0,8347.9462603499996476
5245,4505204.1381213162094,9738964.8707886133343,16027.829104209784418,0,0,11130.595013799998924
5246,4512791.7191665004939,9743559.7148901000619,16027.829104209784418,0,0,11716.415800000000672
5247,4520379.3002116847783,9748154.5589915867895,16027.829104209784418,0,0,11716.415800000000672
5248,4527966.8812568690628,9752749.4030930735171,16027.829104209784418,0,0,11716.415800000000672
5249,4535554.4623020533472,9754957.2195582594723,16027.829104209784418,0,0,11716.415800000000672
5250,4530629.5461760433391,9752611.0936597473919,16027.829104209784418,0,0,10917.750354686111677
5251,4525415.8268720554188,9750264.9677612353116,12167.286272913690482,0,0,7988.6464036861116256
5252,4533003.4079172397032,9747918.8418627232313,6333.3633837065208354,0,0,5858.2079020000001037
5253,4540590.9889624239877,9745572.715964211151,2795.3749506429812755,0,0,2929.1039510000000519
5254,4548178.5700076082721,9743226.5900656990707,1481.4045693392981775,0,0,0
5255,4555766.1510527925566,9740880.4641671869904,0,0,0,0
5256,4563353.732097976841,9743164.4425483345985,0,0,0,0
5257,4570941.3131431611255,9747759.2866498213261,0,0,0,0
5258,4578528.8941883454099,9752354.1307513080537,0,0,0,0
5259,4586116.4752335296944,9756948.9748527947813,0,0,0,0
5260,4593704.0562787139788,9761543.8189542815089,0,0,0,0
5261,4601291.6373238982633,9766138.6630557682365,0,0,0,0
5262,4608879.2183690825477,9770733.5071572549641,0,0,0,0
5263,4616466.7994142668322,9775328.3512587416917,0,0,0,0
5264,4624054.3804594511166,9779342.8229042906314,0,0,0,0
5265,4631641.9615046354011,9780393.3291413933039,0,0,0,0
5266,4639229.5425498196855,9783881.7613382544369,0,0,21733.634054501348146,0
5267,4646817.12359500397,9788476.6054397411644,0,0,67279.103605483382125,0
5268,4654404.7046401882544,9793071.449541227892,0,0,132505.54808465906535,0
5269,4661992.2856853725389,9797666.2936427146196,0,0,194302.14689672293025,0
5270,4669579.8667305568233,9802261.1377442013472,0,0,241911.23276126594283,0
5271,4677167.4477757411078,9806855.9818456880748,0,0,260077.69706674467307,0
5272,4684755.0288209253922,9811450.8259471748024,0,0,260077.69706674467307,0
5273,4692342.6098661096767,9816045.67004866153,0,0,260077.69706674467307,0
5274,4699930.1909112939611,9820640.5141501482576,0,0,260077.69706674467307,0
5275,4705613.4445520937443,9818294.3882516343147,0,0,255037.7314507139381,0
5276,4713201.0255972780287,9817133.2908394820988,0,0,255037.7314507139381,0
5277,4720788.6066424623132,9820890.5482589006424,0,0,255037.7314507139381,0
5278,4728376.1876876465976,9825485.39236038737,0,0,255037.7314507139381,0
5279,4735963.7687328308821,9830080.2364618740976,0,0,255037.7314507139381,0
5280,4743551.3497780151665,9834675.0805633608252,0,0,255037.7314507139381,0
5281,4751138.930823199451,9839269.9246648475528,0,0,255037.7314507139381,0
5282,4758726.5118683837354,9843864.7687663342804,0,0,255037.7314507139381,0
5283,4766314.0929135680199,9848459.612867821008,0,0,255037.7314507139381,0
5284,4773901.6739587523043,9853054.4569693077356,0,0,255037.7314507139381,0
5285,4781489.2550039365888,9857649.3010707944632,0,0,255037.7314507139381,0
5286,4789076.8360491208732,9862244.1451722811908,0,0,255037.7314507139381,0
5287,4796664.4170943051577,9866838.9892737679183,0,0,255037.7314507139381,0
5288,4804251.9981394894421,9871433.8333752546459,0,0,255037.7314507139381,0
5289,4811839.5791846737266,9876028.6774767413735,0,0,255037.7314507139381,0
5290,4819427.160229858011,9880623.5215782281011,0,0,255037.7314507139381,0
5291,4827014.7412750422955,9885218.3656797148287,0,0,271758.62681481993059,2499.218074200330193
5292,4834602.3223202265799,9889813.2097812015563,0,0,303793.86815719126025,4722.6148125596282625
5293,4842189.9033654108644,9894408.0538826882839,0,0,338874.10597218846669,7505.2635660096275387
5294,4849777.4844105951488,9899002.8979841750115,0,0,358862.13256056135288,10287.912319459626815
5295,4857365.0654557794333,9903597.7420856617391,0,0,358862.13256056135288,11716.415800000000672
5296,4864952.6465009637177,9908192.5861871484667,0,0,358862.13256056135288,11716.415800000000672
5297,4872540.2275461480021,9912787.4302886351943,0,0,358862.13256056135288,11716.415800000000672
5298,4880127.8085913322866,9917382.2743901219219,0,0,358862.13256056135288,11716.415800000000672
5299,4887715.389636516571,9921977.1184916086495,0,0,358862.13256056135288,11716.415800000000672
5300,4895302.9706817008555,9926571.9625930953771,0,0,358862.13256056135288,11716.415800000000672
5301,4902890.5517268851399,9931166.8066945821047,0,0,358862.13256056135288,11716.415800000000672
5302,4910478.1327720694244,9935761.6507960688323,0,0,358862.13256056135288,11716.415800000000672
5303,4918065.7138172537088,9940356.4948975555599,0,0,358862.13256056135288,11716.415800000000672
5304,4925653.2948624379933,9944951.3389990422875,0,0,358862.13256056135288,11716.415800000000672
5305,4933240.8759076222777,9949546.1831005290151,0,0,358862.13256056135288,11716.415800000000672
5306,4940828.4569528065622,9954141.0272020157427,0,0,358862.13256056135288,11716.415800000000672
5307,4948416.0379979908466,9958735.8713035024703,0,0,358862.13256056135288,11716.415800000000672
5308,4956003.6190431751311,9963330.7154049891979,0,0,358862.13256056135288,11716.415800000000672
5309,4963591.2000883594155,9967925.5595064759254,0,0,358862.13256056135288,11716.415800000000672
5310,4971178.7811335437,9972520.403607962653,0,0,358862.13256056135288,11716.415800000000672
5311,4978766.3621787279844,9977115.2477094493806,0,0,358862.13256056135288,11716.415800000000672
5312,4986353.9432239122689,9981710.0918109361082,0,0,358862.13256056135288,11716.415800000000672
5313,4993941.5242690965533,9986304.9359124228358,0,0,358862.13256056135288,11716.415800000000672
5314,5001529.1053142808378,9990899.7800139095634,0,0,358862.13256056135288,11716.415800000000672
5315,5009116.6863594651222,9995494.624115396291,0,0,358862.13256056135288,11716.415800000000672
5316,5016704.2674046494067,10000089.468216883019,0,0,363471.61851681530243,11716.415800000000672
5317,5024291.8484498336911,10004684.312318369746,0,0,379866.08429475815501,11716.415800000000672
5318,5031879.4294950179756,10009279.156419856474,0,0,387909.01659999997355,11716.415800000000672
5319,5039467.01054020226,10013874.000521343201,0,0,387909.01659999997355,11716.415800000000672
5320,5047054.5915853865445,10018468.844622829929,0,0,387909.01659999997355,11716.415800000000672
5321,5043229.7811260242015,10020847.133385989815,0,0,387909.01659999997355,11716.415800000000672
5322,5009348.2589115258306,10018501.007487477735,0,0,387909.01659999997355,10806.157975975478621
5323,4975018.8196267103776,10016154.881588965654,0,0,371425.54538734670496,7877.0540249754785691
5324,4940689.3803418949246,10013808.755690453574,0,0,361783.29697438661242,7877.0540249754785691
5325,4910828.9047885444015,10011462.629791939631,0,0,361783.29697438661242,7877.0540249754785691
5326,4881536.3171034334227,10009116.503893425688,0,0,361783.29697438661242,5452.2439480517341508
5327,4847206.8778186179698,10007716.539844315499,0,0,359027.30981098703342,5452.2439480517341508
5328,4818167.5891744149849,10012311.383945802227,0,0,359027.30981098703342,5452.2439480517341508
5329,4803733.6111133052036,10016906.228047288954,0,0,359027.30981098703342,5452.2439480517341508
5330,4792544.1858563628048,10021501.072148775682,0,0,359027.30981098703342,5452.2439480517341508
5331,4800131.7669015470892,10026095.916250262409,0,0,353377.11409772286424,5452.2439480517341508
5332,4807719.3479467313737,10030690.760351749137,0,0,353377.11409772286424,5452.2439480517341508
5333,4815306.9289919156581,10035285.604453235865,0,0,353377.11409772286424,5452.2439480517341508
5334,4822894.5100370999426,10039880.448554722592,0,0,353377.11409772286424,5452.2439480517341508
5335,4830482.091082284227,10044475.29265620932,0,0,352657.65920847991947,5452.2439480517341508
5336,4832369.2682260721922,10049070.136757696047,0,0,352657.65920847991947,5452.2439480517341508
5337,4839956.8492712564766,10053664.980859182775,0,0,352657.65920847991947,5452.2439480517341508
5338,4847544.4303164407611,10058259.824960669503,0,0,352657.65920847991947,5452.2439480517341508
5339,4855132.0113616250455,10062854.66906215623,0,0,352657.65920847991947,5452.2439480517341508
5340,4862719.59240680933,10067449.513163642958,0,0,352657.65920847991947,5452.2439480517341508
5341,4870307.1734519936144,10072044.357265129685,0,0,352657.65920847991947,5452.2439480517341508
5342,4877894.7544971778989,10076639.201366616413,0,0,352657.65920847991947,5452.2439480517341508
5343,4885482.3355423621833,10081234.045468103141,0,0,352657.65920847991947,5452.2439480517341508
5344,4886507.4267349904403,10085828.889569589868,0,0,352657.65920847991947,5452.2439480517341508
5345,4861526.8754912428558,10090423.733671076596,0,0,352657.65920847991947,5452.2439480517341508
5346,4869114.4565364271402,10095018.577772563323,0,0,303207.61819902446587,5452.2439480517341508
5347,4834785.0172516116872,10094360.843532485887,0,0,287448.88301055465126,5452.2439480517341508
5348,4842372.5982967959717,10092014.717633971944,0,0,238608.74985574136372,4622.9064928010420772
5349,4810117.4840606097132,10089668.591735459864,0,0,238608.74985574136372,3104.9709298881707582
5350,4795853.3380962917581,10087322.465836945921,0,0,214070.59665827080607,1875.537130440715373
5351,4803440.9191414760426,10084976.339938433841,0,0,161609.59853503544582,732.57853695250287274
5352,4811028.500186660327,10084827.529918111861,0,0,117017.53648851576145,732.57853695250287274
5353,4791109.9290599767119,10088633.745552545413,0,0,117017.53648851576145,732.57853695250287274
5354,4798697.5101051609963,10093228.589654032141,0,0,100250.4776311921305,732.57853695250287274
5355,4806285.0911503452808,10097823.433755518869,0,0,100250.4776311921305,732.57853695250287274
5356,4813872.6721955295652,10102418.277857005596,0,0,100250.4776311921305,732.57853695250287274
5357,4821460.2532407138497,10107013.121958492324,0,0,100250.4776311921305,732.57853695250287274
5358,4829047.8342858981341,10111607.966059979051,0,0,100250.4776311921305,732.57853695250287274
5359,4836635.4153310824186,10116202.810161465779,0,0,100250.4776311921305,732.57853695250287274
5360,4844222.996376266703,10120797.654262952507,0,0,100250.4776311921305,732.57853695250287274
5361,4851810.5774214509875,10125392.498364439234,0,0,100250.4776311921305,732.57853695250287274
5362,4859398.1584666352719,10129987.342465925962,0,0,100250.4776311921305,732.57853695250287274
5363,4866985.7395118195564,10134582.186567412689,0,0,100250.4776311921305,732.57853695250287274
5364,4874573.3205570038408,10139177.030668899417,0,0,100250.4776311921305,732.57853695250287274
5365,4882160.9016021881253,10143771.874770386145,0,0,100250.4776311921305,732.57853695250287274
5366,4889748.4826473724097,10148366.718871872872,0,0,100250.4776311921305,732.57853695250287274
5367,4897336.0636925566941,10152961.5629733596,0,0,100250.4776311921305,732.57853695250287274
5368,4904923.6447377409786,10157556.407074846327,0,0,100250.4776311921305,732.57853695250287274
5369,4912511.225782925263,10162151.251176333055,0,0,98380.033210744906683,732.57853695250287274
5370,4920098.8068281095475,10162129.218249900267,0,0,72172.279359262771322,732.57853695250287274
5371,4927686.3878732938319,10159783.092351388186,0,0,33362.027953530901868,732.57853695250287274
5372,4935273.9689184781164,10157436.966452876106,0,0,0,732.57853695250287274
5373,4916686.8226977819577,10155090.840554364026,0,0,0,732.57853695250287274
5374,4898300.2679447084665,10152744.714655851945,0,0,0,732.57853695250287274
5375,4871900.3627649731934,10150398.588757338002,0,0,0,0
5376,4849391.6836851621047,10148965.713371731341,0,0,0,0
5377,4841955.7533270660788,10147532.837986124679,0,0,0,0
5378,4837345.4319876544178,10147522.0853812024,0,0,0,0
5379,4844947.6471414174885,10153030.179995596409,0,0,0,0
5380,4852549.8622951805592,10158538.274609990418,7197.3260000000000218,0,4050.9944669943120061,1159.160295662793942
5381,4860152.0774489436299,10164046.369224384427,13578.853534100713659,0,8788.0406710587794805,3941.809049112793673
5382,4867749.7252114582807,10168320.31372998096,13578.853534100713659,0,8788.0406710587794805,3941.809049112793673
5383,4838325.4883687831461,10166887.438344374299,13578.853534100713659,0,8788.0406710587794805,3941.809049112793673
5384,4804010.6831925464794,10165454.562958767638,13578.853534100713659,0,3473.0642883641066874,3941.809049112793673
5385,4794088.0093597052619,10164021.687573160976,13578.853534100713659,0,3473.0642883641066874,3941.809049112793673
5386,4801690.2245134683326,10169529.782187554985,13578.853534100713659,0,15608.857441370782908,3941.809049112793673
5387,4809292.4396672314033,10175037.876801948994,16036.476896905871399,0,65300.426275088437251,6724.4578025627934039
5388,4816894.654820994474,10180545.971416343004,16610.717598748982709,0,144314.29786036774749,6724.4578025627934039
5389,4824496.8699747575447,10186054.066030737013,17534.259604815848434,0,207360.09128130535828,9507.1065560127935896
5390,4832099.0851285206154,10191562.160645131022,19890.69442178367899,0,240211.0150923783076,11716.415800000000672
5391,4839701.3002822836861,10197070.255259525031,19890.69442178367899,0,240635.75690907397075,11716.415800000000672
5392,4842184.1274567609653,10198951.755281515419,19890.69442178367899,0,240635.75690907397075,11716.415800000000672
5393,4808801.5989859532565,10197518.879895908758,19890.69442178367899,0,240635.75690907397075,11716.415800000000672
5394,4774486.7938097165897,10196086.004510302097,19890.69442178367899,0,219844.48186538016307,10299.369024811556301
5395,4740171.988633479923,10194653.129124695435,14440.451179434385267,0,197364.37186316170846,7370.265073811556249
5396,4705857.1834572432563,10193220.253739088774,7954.2656351313562482,0,189114.79566104442347,4441.1611228115561971
5397,4673529.0431131953374,10191787.378353482112,1726.2634412861661986,0,189114.79566104442347,2929.1039510000000519
5398,4644431.0308430725709,10190354.502967875451,358.03004851564037381,0,189114.79566104442347,0
5399,4610116.2256668359041,10188921.627582268789,0,0,186831.17948366672499,0
5400,4583487.5281084226444,10187488.752196662128,0,0,186831.17948366672499,0
5401,4571825.7943588532507,10187548.674384230748,0,0,186831.17948366672499,0
5402,4564067.2265723533928,10191615.531738400459,0,0,186831.17948366672499,0
5403,4570153.589179542847,10197123.626352794468,0,0,186831.17948366672499,0
5404,4577755.8043333059177,10202631.720967188478,0,0,195677.50769032954122,0
5405,4585358.0194870689884,10208139.815581582487,301.3795679013693416,0,206153.73994019496604,2782.6487534499997309
5406,4589237.0443724701181,10213647.910195976496,1901.435549348830591,0,206153.73994019496604,5565.2975068999994619
5407,4557094.7054251758382,10219156.004810370505,1901.435549348830591,0,206153.73994019496604,5565.2975068999994619
5408,4522779.9002489391714,10224664.099424764514,1901.435549348830591,0,196419.12489334330894,5565.2975068999994619
5409,4497764.4333369797096,10229486.603079319,1901.435549348830591,0,196419.12489334330894,5565.2975068999994619
5410,4505366.6484907427803,10234994.697693713009,1901.435549348830591,0,203527.13381751117413,5565.2975068999994619
5411,4512968.863644505851,10240502.792308107018,1901.435549348830591,0,244122.31450649385806,5565.2975068999994619
5412,4520571.0787982689217,10246010.886922501028,1901.435549348830591,0,302308.24485635501333,5565.2975068999994619
5413,4528173.2939520319924,10251518.981536895037,1901.435549348830591,0,354245.42641929496313,8038.9418809695944219
5414,4535775.5091057950631,10257027.076151289046,1936.1382358151452081,0,387909.01659999997355,10821.590634419593698
5415,4542939.3404324678704,10262535.170765683055,1936.1382358151452081,0,387909.01659999997355,11716.415800000000672
5416,4516600.2881372235715,10268043.265380077064,1936.1382358151452081,0,387909.01659999997355,11716.415800000000672
5417,4482285.4829609869048,10273551.359994471073,1936.1382358151452081,0,356743.49048047780525,11716.415800000000672
5418,4447970.6777847502381,10276772.739236524329,1936.1382358151452081,0,299551.87398669077083,11716.415800000000672
5419,4413655.8726085135713,10275339.863850917667,1936.1382358151452081,0,234164.09858571615769,9666.8115882090733066
5420,4379341.0674322769046,10273906.988465311006,1936.1382358151452081,0,180810.05698185498477,6737.7076372090732548
5421,4345026.2622560402378,10272474.113079704344,1936.1382358151452081,0,141021.670304562198,4669.4853535124630071
5422,4310711.4570798035711,10271041.237694097683,1936.1382358151452081,0,106136.54190324551018,3192.6830988213760065
5423,4276396.6519035669044,10270185.951466714963,1936.1382358151452081,0,67332.123136914771749,3192.6830988213760065
5424,4242081.8467273302376,10274587.051978299394,1936.1382358151452081,0,35949.642184535208798,3192.6830988213760065
5425,4207767.0415510935709,10280095.146592693403,1936.1382358151452081,0,19063.59837440350384,3192.6830988213760065
5426,4173452.2363748564385,10285603.241207087412,1936.1382358151452081,0,7449.9629622764659871,3192.6830988213760065
5427,4144541.0936677944846,10291111.335821481422,1936.1382358151452081,0,7449.9629622764659871,3192.6830988213760065
5428,4129432.0402599144727,10296619.430435875431,1936.1382358151452081,0,8424.668381078645325,4465.8163079496962382
5429,4095117.2350836773403,10302127.52505026944,1936.1382358151452081,0,31399.329113642161246,6294.1840947418804717
5430,4060802.4299074402079,10307635.619664663449,1936.1382358151452081,0,42555.054786085987871,7323.4347480418364285
5431,4026487.6247312030755,10313143.714279057458,1936.1382358151452081,0,22040.481570382231439,7323.4347480418364285
5432,3992172.8195549659431,10313503.316241657361,1936.1382358151452081,0,0,7323.4347480418364285
5433,3963259.9768172726035,10312867.729851376265,1936.1382358151452081,0,0,7323.4347480418364285
5434,3970862.1919710356742,10318375.824465770274,1936.1382358151452081,0,0,7323.4347480418364285
5435,3978464.4071247987449,10323883.919080164284,1936.1382358151452081,0,25657.465213732750271,7323.4347480418364285
5436,3986066.6222785618156,10329392.013694558293,1936.1382358151452081,0,74058.95134026343294,7323.4347480418364285
5437,3993668.8374323248863,10334900.108308952302,3113.1900159670367429,0,124573.18459343089489,9174.7759024445258547
5438,4001271.052586087957,10340408.202923346311,3113.1900159670367429,0,157623.83754380274331,11692.753162539873301
5439,4008873.2677398510277,10345916.29753774032,3113.1900159670367429,0,165216.32859600044321,11716.415800000000672
5440,4001176.3794295741245,10351424.392152134329,3113.1900159670367429,0,165216.32859600044321,11716.415800000000672
5441,3966861.5742533369921,10350946.295168027282,3113.1900159670367429,0,158582.62992649833905,11716.415800000000672
5442,3932546.7690770998597,10349513.41978242062,3113.1900159670367429,0,130880.67992921516998,8787.3118490000015299
5443,3898231.9639008627273,10348080.544396813959,3113.1900159670367429,0,88094.602274176271749,5858.2078980000014781
5444,3863917.1587246255949,10346647.669011207297,3113.1900159670367429,0,56062.353245021324256,2929.1039470000014262
5445,3829602.3535483884625,10345214.793625600636,3113.1900159670367429,0,35867.123607237488613,1075.0920795141628332
5446,3795287.5483721513301,10343781.918239993975,3113.1900159670367429,0,18389.458738291534246,1075.0920795141628332
5447,3760972.7431959141977,10342349.042854387313,3113.1900159670367429,0,0,1075.0920795141628332
5448,3726657.9380196770653,10340916.167468780652,3113.1900159670367429,0,0,0
5449,3711625.1038236594759,10342068.695139771327,3113.1900159670367429,0,0,0
5450,3706984.6626265905797,10346389.158643586561,3113.1900159670367429,0,0,0
5451,3714586.8777803536505,10351897.25325798057,3113.1900159670367429,0,0,0
5452,3722189.0929341167212,10357405.347872374579,3113.1900159670367429,0,0,820.54677261632468799
5453,3729791.3080878797919,10362913.442486768588,3113.1900159670367429,0,0,3075.8125859009069245
5454,3737393.5232416428626,10368421.537101162598,4455.5310136445659737,0,0,3648.4126365846932458
5455,3717570.6316458974034,10373593.603224644437,4455.5310136445659737,0,0,3648.4126365846932458
5456,3699685.0045533254743,10373869.933277262375,4455.5310136445659737,0,0,3648.4126365846932458
5457,3707287.219707088545,10379378.027891656384,4455.5310136445659737,0,0,3648.4126365846932458
5458,3714889.4348608516157,10384886.122506050393,4455.5310136445659737,0,0,3648.4126365846932458
5459,3722491.6500146146864,10390394.217120444402,4455.5310136445659737,0,2897.489695320570263,6151.1182931000021199
5460,3730093.8651683777571,10395902.311734838411,7626.4600524457637221,0,31338.932882971941581,8933.7670465500013961
5461,3737696.0803221408278,10401410.40634923242,8072.5370797345312894,0,51125.211418940089061,11716.415800000000672
5462,3745298.2954759038985,10406918.500963626429,8072.5370797345312894,0,51125.211418940089061,11716.415800000000672
5463,3752900.5106296669692,10412426.595578020439,8072.5370797345312894,0,51125.211418940089061,11716.415800000000672
5464,3760502.7257834300399,10417934.690192414448,8072.5370797345312894,0,51125.211418940089061,11716.415800000000672
5465,3739912.83851746656,10418699.486696939915,8072.5370797345312894,0,51125.211418940089061,11716.415800000000672
5466,3705598.0333412294276,10417266.611311333254,8072.5370797345312894,0,35931.19845043947862,11716.415800000000672
5467,3671283.2281649922952,10415833.735925726593,7925.2877050681418041,0,10600.112836684551439,8787.3118490000015299
5468,3636968.4229887551628,10414400.860540119931,6020.651669396473153,0,0,5858.2078980000014781
5469,3608627.3430761736818,10412967.98515451327,5010.2789488984199124,0,0,2929.1039510000000519
5470,3599818.0203392216936,10411535.109768906608,3473.4909307965140215,0,0,0
5471,3592232.1874088528566,10410102.234383299947,1106.9151800873664797,0,0,0
5472,3599834.4025626159273,10409927.073330229148,1106.9151800873664797,0,0,0
5473,3607436.617716378998,10415365.852616632357,1106.9151800873664797,0,0,0
5474,3615038.8328701420687,10420873.947231026366,1106.9151800873664797,0,0,0
5475,3622641.0480239051394,10426382.041845420375,1106.9151800873664797,0,0,0
5476,3630243.2631776682101,10431890.136459814385,1106.9151800873664797,0,0,0
5477,3637845.4783314312808,10437398.231074208394,1106.9151800873664797,0,0,0
5478,3645447.6934851943515,10442906.325688602403,1106.9151800873664797,0,0,0
5479,3653049.9086389574222,10448414.420302996412,1106.9151800873664797,0,0,0
5480,3660652.1237927204929,10451744.017165085301,1106.9151800873664797,0,0,0
5481,3668254.3389464835636,10456445.1975046359,1106.9151800873664797,0,0,0
5482,3675856.5541002466343,10461953.292119029909,1106.9151800873664797,0,37859.328761624899926,0
5483,3683458.769254009705,10467461.386733423918,1106.9151800873664797,0,104960.27661390218418,0
