Timestep;a_0;a_1;a_2;a_3;a_4;a_5;a_6;a_7;a_8;a_9;a_10;a_11;a_12;a_13;a_14;a_15;a_16;a_17;a_18;a_19;a_20;a_21;a_22;a_23;a_24;a_25;a_26;a_27;a_28;a_29;a_30;a_31;a_32;a_33;a_34;a_35;a_36;b
49;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;1.1080675687141453e10
49;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;1.1184108906359922e10
49;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;-26.948493976024338;1.1023414159320267e10
49;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;-33.78128539751215;1.1231091448574598e10
49;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;-1.4586365105905938;1.0733905744320992e10
49;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;1.0900852050859396e10
49;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;1.1395048370983648e10
49;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;1.1523590483896002e10
49;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;-33.147384308468155;1.1438205290172588e10
49;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;-33.079754191709455;1.1660032926369658e10
49;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;-30.33880734876776;1.1672865642774572e10
49;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;-31.12036726485244;1.170706461688838e10
49;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;-30.148933794040865;1.1702057790390076e10
49;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;-31.24747110634689;1.1749973322560331e10
49;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;-31.239503170592936;1.16466978754117e10
49;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;-31.2463757770269;1.1710848462546753e10
49;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;-31.239291550569988;1.1737514171163174e10
49;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;-31.23232554925181;1.1737660942135195e10
49;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;-31.232874846290976;1.1746608366639221e10
49;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;-31.236110571356217;1.1747729015072353e10
49;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;-31.2394923411237;1.1747017777407537e10
49;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;-31.24267984668264;1.1749589576444328e10
49;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;-31.24003077251022;1.1750049950518608e10
49;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;-31.239927505122512;1.175015318569979e10
49;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;-31.24421435949378;1.1750287702149298e10
49;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;-29.92237982552992;1.1730065634210823e10
50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.843878493312784e9
50;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;-47.71840216410737;9.80825584467847e9
50;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;-47.83783411329842;1.084825264253462e10
50;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;-31.240076006485733;1.0594369068951466e10
50;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;-0.10529508359554685;1.0373522272993343e10
50;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;1.0823327766027103e10
50;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;-34.75586178410586;1.0962499083953362e10
50;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;-24.648959452465217;1.0700698175233585e10
50;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;-33.66158965782314;1.0973025542483856e10
50;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;-1.4586365105905936;1.0501178661311329e10
50;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;-0.12450426067881236;1.0671354997524733e10
50;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;-22.787319674890906;1.1170869157375162e10
50;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;-22.801683171141125;1.1272737325946775e10
50;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;-33.36495215351957;1.1181570316891314e10
