Timestep,a_0,a_1,b
43,-31.24558746269647358,-27.639237529407566285,13605010630.139650345
43,-31.247386689821940564,-29.82164199545193739,13640080797.327432632
43,-31.107181978452146609,-29.985266327783602236,13641982534.567113876
44,-18.139490322793218269,0,11496902963.430751801
44,-38.043192598454865561,-32.891618906487884999,11625453473.220314026
44,-25.50203346405621474,-47.837834113298420391,12631023305.514240265
44,-32.517745780488368723,-31.090388823023893394,12482187771.659297943
44,-30.448600295346167854,-0.1052950835955468456,12166271945.271303177
44,-31.240601859227510317,-31.240194757473325637,12725204150.271060944
44,-31.240604769072753299,-24.092070992075981906,12609096869.662572861
44,-30.746135427263315165,-29.796845875501837497,12723858654.583408356
44,-31.229421754044633275,-33.861330609924067403,12856674015.73418045
44,-31.23210739245680756,-21.264258781523722064,12656243093.663305283
44,-32.653426471401864717,-0.11149415166704680635,12456989543.872678757
44,-12.591836517979801968,-22.787319674890905929,12779285030.62638092
44,-31.473377086335553088,-22.801683171141124973,13148183607.978384018
44,-17.709051601949230559,-31.016956030711252623,12952537670.627197266
44,-14.278489498045578543,-33.079754191709454858,13056653115.250679016
44,-32.074195969868725342,-30.41228230891099571,13308761781.71713829
44,-29.603184911001115154,-31.382572194314203529,13331687755.435594559
44,-31.179516025222785203,-25.946300453824534316,13266048934.459943771
44,-31.260664324697565064,-31.247471106346889513,13394370685.68963623
44,-25.529164603267240352,-22.639970071261391382,13169991912.724884033
44,-21.963334087933141348,-31.246819923388983398,13253116444.09145546
44,-27.330890078465305493,-31.179300926608696898,13338943666.682752609
44,-31.220515536577721605,-23.73863856606928735,13272472086.381849289
44,-31.227459416947066728,-31.247406734178408527,13394144094.523485184
44,-31.23396720849051178,-31.24732140612846365,13394243283.683994293
44,-31.194962120826772889,-28.326502885029125167,13347383734.616088867
44,-31.224898336135677113,-31.247235441925859334,13394247038.677175522
44,-31.231415013921441926,-31.246548870698916289,13394291416.43321228
44,-31.233136734260913414,-23.418819203539385398,13267541810.921245575
44,-31.232904113020357073,-29.427994283580336088,13365542882.886005402
44,-31.092166540589694534,-30.384299769217811615,13380211261.283363342
45,-18.139490322793218269,0,11231627986.570598602
45,-38.043192598454844244,-32.891618906487892104,11348475629.80638504
45,-24.80236507414804592,-47.837834113298420391,12356484645.4594841
45,-32.517745780488368723,-31.090388823023893394,12192519711.936412811
45,-30.448600295346167854,-0.1052950835955468456,11884549806.478343964
45,-31.240601758424464407,-31.240194757473325637,12432876930.370290756
45,-36.235477329396950097,-27.490076638268249098,12379725092.789955139
45,-30.563037490286614428,-29.796845875501837497,12431762864.439634323
45,-31.189001149680894542,-33.861330609924067403,12566328161.296323776
45,-31.207301603725525752,-25.63198542405037017,12435902630.676624298
45,-32.653426471401864717,-0.11149415166704675084,12177600472.409006119
45,-12.591836517979805521,-22.787319674890905929,12515481590.393196106
45,-31.473377086335553088,-22.801683171141124973,12858338997.41604805
45,-14.28880682303786287,-32.262849033384568997,12623874156.369371414
45,-15.18960896332932542,-33.079754191709454858,12802122948.034639359
45,-32.074195969868746658,-30.412282308910974393,13018265001.144897461
45,-29.603184911001132917,-31.382572194314203529,13040806026.691991806
45,-31.079302121796082758,-25.946300453824559185,12974708688.909334183
45,-31.260664324697565064,-31.247471106346889513,13102090363.428087234
45,-21.250364548381462271,-26.606005625372176837,12878546836.622817993
45,-21.083649848246047043,-31.246318598259591681,12951940466.193109512
45,-26.570507026240242965,-31.116275591400555101,13036964616.044633865
45,-31.178132132257619702,-27.947901801262389654,13048361541.572862625
45,-30.987710908470479154,-31.246941949529812632,13099705640.73418808
45,-31.118435149978090237,-31.246673576817631357,13101131911.933105469
45,-31.146660546230972244,-29.383567106580709805,13071782408.700876236
45,-31.095942794885690574,-31.246385745491039643,13101233658.804069519
45,-31.156230550009809122,-31.244178292009959108,13101613535.388219833
45,-31.204401802979489844,-27.524100873715596549,13042055866.819042206
45,-31.162692815877324648,-29.531095710350019345,13074632037.096611023
45,-31.077717091023778551,-31.00626606220219017,13097700176.037374496
46,-18.139490322793218269,0,10970485661.620660782
46,-38.236590663761525377,-33.21119980497157087,11075266574.61044693
46,-24.80236507414804592,-47.837834113298420391,12083660016.019571304
46,-32.517745780488368723,-31.090388823023893394,11904912086.382980347
46,-30.448600295346167854,-0.1052950835955468456,11608223155.23200798
46,-31.240583426161016689,-31.240194757473325637,12142328494.455467224
46,-41.092399383295294513,-29.464541143760630604,12146216418.985515594
46,-30.34534138446507967,-29.803716324706741148,12141551280.614091873
46,-30.604296364323172241,-33.861330609924067403,12277064013.949922562
46,-31.120964429091614534,-25.503398262135000607,12144055864.40445137
46,-32.653426471401864717,-0.11786524604802094129,11904187498.70952034
46,-12.591836517979814403,-22.787319674890905929,12252492741.174901962
46,-31.473377086335553088,-22.801683171141124973,12571453997.180204391
46,-13.054172796606360762,-32.434280061874922296,12337016867.613767624
46,-16.234756534890490087,-33.079754191709454858,12547742825.135324478
46,-32.204443845899270116,-30.390347659737816599,12731171805.670099258
46,-29.603184911001147128,-31.382572194314189318,12751282925.946624756
46,-30.698324106921994314,-28.71508619146043273,12729144113.838161469
46,-31.260664324697565064,-31.247471106346889513,12811592160.07280159
46,-20.086009898474962654,-28.777867324898391388,12612398294.436006546
46,-19.87020741943361557,-31.245760569149549468,12650496930.403905869
46,-18.948750667010603621,-30.870963478576598504,12633295140.197166443
46,-30.449836614712236127,-29.910419740204140737,12782637194.749095917
46,-28.89628930074027835,-31.242887448155851615,12786432496.10357666
46,-30.110506451692526042,-31.241021762400070116,12801587252.793138504
46,-30.529409417939429972,-29.882864100843836042,12784297875.915344238
46,-30.794733930846248882,-31.244401060727373221,12808683155.042417526
46,-31.078588896008060516,-31.239156462092292799,12810550842.500099182
46,-31.140308715017233965,-29.563481264113843139,12784296211.377086639
46,-31.085920021361388876,-30.680636769008049924,12802064365.598722458
46,-31.111741698409876022,-31.182362510687564594,12810154476.775760651
47,-18.139490322793218269,0,10731577394.070140839
47,-38.381140165236722339,-33.450058260892831186,10836696781.27245903
47,-24.80236507414804592,-47.837834113298420391,11835066455.943902969
47,-32.517745780488368723,-31.090388823023911158,11649392412.866174698
47,-30.448600295346167854,-0.1052950835955468456,11365782392.302013397
47,-31.240544017504888075,-31.240194757473325637,11883347669.590831757
47,-41.092399383295294513,-30.395750060873858445,11928670390.73822403
47,-30.136499422581433549,-29.792211642497338886,11881513857.034873962
47,-29.855883201853579578,-33.861330609924067403,12018146542.241329193
47,-31.748301048272086433,-5.3428748600081323872,11563827916.319198608
47,-32.653426471401864717,-0.1211392806604660588,11665771605.189458847
47,-12.596739230250451058,-22.787319674890905929,12004437870.697107315
47,-31.473377086335553088,-22.801683171141124973,12317052870.151716232
47,-11.774105192145691845,-32.790446536478228268,12067208409.449302673
47,-18.832610159910093017,-33.079754191709454858,12331677904.131917953
47,-32.204443845899255905,-30.390347659737813046,12475080463.706768036
47,-29.902367542975902381,-31.335428249942083312,12495374758.1222229
47,-29.903115126270279234,-29.616059753848162472,12483627238.129831314
47,-31.260664324697565064,-31.247471106346889513,12552668890.102594376
47,-19.261914843223813421,-29.594102502237117136,12348392918.803361893
47,-19.114454003887207278,-31.244997715768448643,12374967823.652080536
47,-19.785131480660727021,-30.768111755200607149,12383203122.801462173
47,-27.058157936350387018,-29.808749883803766778,12479629060.678161621
47,-25.764598929010389838,-31.236816246219266446,12485174280.629629135
47,-28.964867670651273102,-31.234597758607925755,12529214467.094257355
47,-29.73832794584795991,-30.393739190959252028,12525115718.983093262
47,-30.490753616443875273,-31.24239811469731265,12546806706.84031868
47,-30.908026709169643453,-30.396503531915531227,12537156058.033245087
47,-31.172028755380214449,-30.395801415926150923,12538854544.415538788
47,-30.981075398986611447,-31.243276008066171556,12551194413.060665131
47,-31.130731890078539692,-31.165513811066560379,12550946089.288248062
48,-18.139490322793218269,0,10465168626.36520195
48,-44.05086473067893138,-39.834540898694463351,10588379435.270318985
48,-24.80236507414804592,-47.837834113298420391,11552147043.947505951
48,-32.517745780488368723,-31.240076006171864975,11360535473.391527176
48,-30.448600295346167854,-0.1052950835955468456,11089744987.55173111
48,-31.240350953493781105,-31.240194757473325637,11588358190.511230469
48,-41.092399383295294513,-33.280165896011880022,11709950593.093561172
48,-26.525075211461636826,-29.752694991873045893,11561219621.7799263
48,-29.733717630877070093,-33.861330609924067403,11724213217.301010132
48,-32.02585760230984846,-1.4586365105905938488,11225250969.933929443
48,-32.653426471401864717,-0.12450426067881235903,11393971012.182949066
48,-13.192199951226703192,-22.787319674890905929,11738020748.127086639
48,-31.473377086335553088,-22.801683171141124973,12027299522.026052475
48,-11.77385995049199785,-32.954560672490444517,11791313085.038267136
48,-20.469298623046618957,-33.079754191709454858,12069208610.114992142
48,-32.429338456243250732,-30.338807348767758754,12185300774.198356628
48,-31.065387048540880954,-31.120367264852440314,12213431860.250789642
48,-29.83669958785482379,-30.398631657725790234,12201209506.190727234
48,-31.260664324697565064,-31.247471106346889513,12257742707.528810501
48,-16.944792949892136136,-29.956412313619399157,12025419466.468219757
48,-16.327104445465824512,-31.243830097820158187,12040013550.353845596
48,-24.730557292465253028,-31.239790223721833229,12174222031.487340927
48,-28.670443856405338323,-30.365173996485626873,12214722790.454137802
48,-28.9642431501461175,-31.233800772838140603,12233759005.000743866
48,-29.524665903668303457,-31.233638008207904591,12240717883.831783295
48,-29.655345984944432303,-31.237863966618078848,12242432891.60266304
48,-30.50575652851923536,-31.242319305472847191,12251859565.745101929
48,-30.936921387957823981,-31.240125170920737929,12255641845.347249985
48,-31.134243550537288314,-30.444784811284105075,12244045318.43069458
48,-31.046687369671357004,-31.243401979422742443,12256625521.684362411
48,-31.237726565781137822,-30.019344942058705072,12238640832.555046082
49,-18.139490322793218269,0,10215896349.03430748
49,-44.747291511043435719,-40.592856205249624679,10360872858.894287109
49,-24.80236507414804592,-47.837834113298420391,11286626472.184669495
49,-32.517745780488368723,-31.240076006183816304,11090638231.162042618
49,-30.448600295346167854,-0.1052950835955468456,10836363765.008270264
49,-31.24022821447793774,-31.240194757473325637,11314479046.501079559
49,-41.092399383295294513,-34.755861784105860579,11491646385.087730408
49,-18.051881412502432056,-26.948493976024337826,11158515301.604774475
49,-28.717310243596116948,-33.781285397512149871,11446013169.396528244
49,-32.02585760230984846,-1.4586365105905938488,10973588791.52494812
49,-32.653426471401864717,-0.12450426067881235903,11145231853.439653397
49,-15.588906602057576833,-22.787319674890905929,11511716492.204843521
49,-31.473377086335553088,-22.801683171141124973,11759138740.543092728
49,-11.399726359238304241,-33.147384308468154757,11523521386.465866089
49,-22.717098819064972304,-33.079754191709454858,11830048778.441459656
49,-32.429338456243250732,-30.338807348767758754,11915568359.951463699
49,-31.065387048540880954,-31.120367264852440314,11939559456.615249634
49,-29.398883711072262059,-30.148933794040864598,11922080439.580781937
49,-31.260664324697565064,-31.247471106346889513,11983929626.744457245
49,-17.318545353310238255,-31.239503170592936243,11776310695.619890213
49,-24.655129627051074692,-31.24637577702689839,11895368629.706739426
49,-28.360266845764709132,-31.239291550569987521,11949763762.150548935
49,-28.296716419499681194,-31.232325549251811481,11949434918.698518753
49,-29.870623901416404777,-31.232874846290975768,11970161541.935249329
49,-30.164165848969009431,-31.236110571356217491,11973479072.317501068
49,-29.888294738823862673,-31.239492341123700214,11970703202.094326019
49,-30.646441378122549537,-31.242679846682641198,11978949006.77340126
49,-30.988478199027117199,-31.240030772510220203,11981969200.744102478
49,-31.118719596739772726,-31.239927505122512486,11983047168.763465881
49,-31.144254504185060028,-31.244214359493778232,11983372789.679325104
49,-31.245412830925399561,-29.922379825529919373,11963907795.487455368
50,-18.139490322793218269,0,9975530698.6180858612
50,-51.024611036202230707,-47.718402164107367014,10178580613.909742355
50,-24.80236507414804592,-47.837834113298420391,11028262444.391941071
50,-32.517745780488368723,-31.240076006485733018,10830375310.988990784
50,-30.448600295346167854,-0.1052950835955468456,10594511137.950864792
50,-31.24022821447793774,-31.240194757473325637,11050062082.454338074
50,-41.092399383295294513,-34.755861784105860579,11260738169.166204453
50,-11.265667695290380479,-24.648959452465216913,10782461773.324213028
50,-27.197423789676737016,-33.661589657823142829,11170418123.907966614
50,-32.02585760230984846,-1.4586365105905936268,10733614893.262107849
50,-32.653426471401864717,-0.12450426067881235903,10908345978.485912323
50,-19.234323526221505318,-22.787319674890905929,11310467407.641368866
50,-31.473377086335553088,-22.801683171141124973,11501163782.704210281
50,-10.977581849838946582,-33.364952153519567446,11261243054.864263535
50,-24.05926102261816979,-33.079754191709454858,11585559313.584350586
50,-32.429338456243250732,-30.338807348767758754,11655541777.827701569
50,-31.065387048540880954,-31.120367264852440314,11675129633.399682999
50,-29.398883711072272718,-30.148933794040839729,11657554868.151189804
50,-31.260664324697565064,-31.247471106346889513,11719580805.450651169
50,-19.998597174540527988,-31.239369870990504552,11552519089.095392227
50,-25.619698311515257672,-31.247470365555631844,11643929492.901369095
50,-28.720857643921764435,-31.238970272850977494,11689115418.787334442
50,-28.148554758541621368,-31.230351656766192292,11682130149.974815369
50,-29.947475460419539672,-31.232620784660326763,11705960105.293542862
50,-28.919232934548450231,-31.237996906880699299,11693108753.770208359
50,-29.870943324008383257,-31.23911377349881846,11705402118.956520081
50,-30.602284310143637924,-31.242071095127677438,11713756704.424995422
50,-30.903760620897237743,-31.239975864289334595,11716641532.450820923
50,-31.080188444994995223,-31.239848164824486787,11718268041.662708282
50,-31.135784092800800948,-31.243977386483255287,11718848999.48484993
50,-31.245412830925399561,-29.922379825529919373,11700272216.508653641
51,-18.139490322793218269,0,9694421467.4483509064
51,-51.984433140838973486,-48.88806295958102055,9947695356.6107940674
51,-24.80236507414804592,-47.837834113298420391,10724213575.904251099
51,-32.517745780488368723,-31.240076014925968195,10523606699.373430252
51,-30.448600295346167854,-0.1052950835955468456,10307835656.499530792
51,-31.240168614398637459,-31.240194757473325637,10738927033.657606125
51,-41.092399383295294513,-34.755861784105860579,10984829215.7251091
51,-10.863930740955671794,-24.512829345990819974,10482384647.196275711
51,-22.275592323344710621,-33.273980269984996028,10809428405.870420456
51,-32.02585760230984846,-1.4586365105905922945,10448772967.657588959
51,-32.653426471401864717,-0.12450426067881235903,10626766535.091283798
51,-25.976199666931439225,-22.787319674890905929,11109446480.410154343
51,-31.473377086335553088,-22.801683171141132078,11197094879.018976212
51,-10.868982658687929899,-33.420922778428732158,10963748162.092350006
51,-26.191032143492130047,-33.079754191709454858,11305757453.757135391
51,-32.429338456243250732,-30.338807348767748095,11349079707.817005157
51,-31.065387048540873849,-31.120367264852440314,11364015470.366991043
51,-29.364981160793021786,-30.129171414124357398,11346281771.088401794
51,-31.260664324697565064,-31.247471106346889513,11408516729.291378021
51,-22.761386045997181071,-31.23886434809712398,11281983291.227294922
51,-26.341607439129198553,-31.247470082322610807,11341317046.344537735
51,-28.490363704095056363,-31.237894424456236209,11373797689.918205261
51,-29.529703177833802386,-31.22352887210785255,11388480432.189920425
51,-30.377788518212295088,-31.235116314900054135,11399370132.732509613
51,-29.661994733842220739,-31.236628827804750586,11390787253.459190369
51,-30.402490028861510751,-31.2409724049165618,11399939706.473712921
51,-30.488350313721426232,-31.240746279438372568,11401020423.348585129
51,-30.346127712341761651,-31.238664433704755652,11399411851.075229645
51,-30.972694712622686808,-31.239604254223994673,11406043380.03172493
51,-31.126339998923899799,-31.243144550847162577,11407572686.430913925
51,-31.245412830925399561,-29.922379825529919373,11390043566.696550369
52,-18.139490322793218269,0,9400222300.8927345276
52,-51.984433140838973486,-48.88806295958102055,9689480022.6475067139
52,-24.80236507414804592,-47.837834113298420391,10399855211.915513992
52,-32.517745780488368723,-31.240076062381575639,10193890047.677316666
52,-30.448600295346167854,-0.1052950835955468456,10000774228.892232895
52,-31.240168614398641012,-31.240194757473325637,10404872551.808692932
52,-41.092399383295294513,-34.755861784105860579,10685375666.591882706
52,-10.727052160128639713,-24.466447514344533687,10177321255.398139954
52,-10.990652121334479219,-32.385256470031109188,10345766520.949350357
52,-32.025857602309841354,-1.4586365105905909623,10143155663.778047562
52,-32.653426471401864717,-0.12450426067881235903,10324461371.156206131
52,-30.555918645641050091,-22.787319674890905929,10850062005.962169647
52,-31.473377086335553088,-22.801683171141142736,10870875784.447860718
52,-10.868982658687933451,-33.420922778428732158,10656261588.799570084
52,-29.041852588187310857,-33.079754191709454858,11014270976.735733032
52,-32.429338456243257838,-30.33880734876774099,11019747570.818725586
52,-31.065387048540866743,-31.120367264852440314,11030060446.018165588
52,-29.364981160793011128,-30.129171414124357398,11013412887.323165894
52,-31.260664324697565064,-31.247471106346889513,11074532250.9010849
52,-12.919474801735654879,-31.235745596226813348,10792562184.212402344
52,-24.388084164782828367,-31.247469141919125946,10979209322.276830673
52,-27.674939223261066701,-31.234631665742163875,11028870877.081169128
52,-29.677664612547534517,-31.216900327572904672,11056008010.163879395
52,-30.479712110289828075,-31.236717505419793639,11066391844.038486481
52,-29.776950199891608406,-31.236415342497025449,11057910238.007593155
52,-30.669778913318392455,-31.242360919987611112,11068722404.313764572
52,-30.795445967357331085,-31.242261054212431048,11070227533.612249374
52,-29.139394955620208094,-31.234577606933772387,11049950037.342439651
52,-29.848170218617745775,-31.230786772597848966,11059071826.653152466
52,-31.055457780892563591,-31.239868375218534879,11072856587.895824432
52,-31.245412830925399561,-29.922379825529919373,11057004710.168865204
53,-18.139490322793218269,0,9129807493.8137950897
53,-51.984433140838973486,-48.88806295958102055,9454602823.5455379486
53,-24.80236507414804592,-47.837834113298420391,10100648101.009468079
53,-32.517745780488368723,-31.240076355024530841,9892405695.4582653046
53,-30.448600295346167854,-0.1052950835955468456,9723240930.6180877686
53,-31.239917938679369058,-31.240194757473325637,10099287205.434368134
53,-41.092399383295294513,-34.755861784105860579,10412235814.110992432
53,-12.487603660075802026,-24.466447514344547898,9917704590.4197731018
53,-10.467493663146527183,-32.344056130054482878,10050834936.771278381
53,-32.047670075959324265,-1.4273870427040664666,9866770428.7719631195
53,-32.653426471401864717,-0.12450426067881235903,10051539637.883872986
53,-32.374689518440398217,-22.787319674890905929,10578967559.461240768
53,-31.393849518796891118,-22.802950538457327667,10572737603.349720001
53,-12.925222697300306152,-33.420922778428732158,10395373182.913896561
53,-30.901646159009029446,-33.079754191709454858,10733711292.24505806
53,-32.56790746453565788,-30.090190342256523337,10717264944.88215065
53,-31.065664842250857447,-31.117043077685281105,10724534290.229120255
53,-29.364981160793004022,-30.129171414124357398,10708672778.510936737
53,-31.260664324697565064,-31.247471106346889513,10769013422.127929688
53,-13.777381847942928417,-31.227579471639025144,10495996703.702083588
53,-24.439658446759267463,-31.247467493605700639,10670730582.887151718
53,-27.998766394202160512,-31.224384963001440951,10725786456.849266052
53,-29.755808138173328814,-31.201891779547285211,10750482578.313266754
53,-30.582510518824744139,-31.239891417541574725,10761641193.367097855
53,-30.310291996821558058,-31.241730778502084576,10758434692.154283524
53,-29.098167916352981166,-31.231019085165250715,10742428403.452110291
53,-30.924594605204241304,-31.241624696822672291,10765756059.583738327
53,-29.728308658727165437,-31.228084887895629862,10751116579.253332138
53,-30.430008160843094345,-31.228189420411226251,10760050728.925588608
53,-31.096328429861934239,-31.237954834873644216,10767482834.092504501
53,-31.245412830925399561,-29.922379825529919373,10752475096.087347031
54,-18.139490322793218269,0,8848682107.4102630615
54,-51.984433140838973486,-48.88806295958102055,9199097466.4201583862
54,-24.80236507414804592,-47.837834113298420391,9785628931.5692214966
54,-32.517745780488368723,-31.240077180603773144,9573483047.3801708221
54,-30.448600295346167854,-0.1052950835955468456,9430149045.0550079346
54,-31.238270747170560071,-31.240194757473325637,9776420942.1160564423
54,-41.092399383295294513,-34.755861784105860579,10120430461.157781601
54,-12.923715936370838264,-24.465173614924879075,9626164725.7492790222
54,-10.332224086046783995,-32.333403234210457811,9753049172.9660739899
54,-32.538923500456114368,-0.72822174355784841104,9570576429.9284553528
54,-32.653426471401864717,-0.12450426067881235903,9762673566.8912258148
54,-32.374689518440398217,-22.787319674890905929,10267299188.011075974
54,-31.113384822558977305,-22.807420080282380326,10255286204.1655159
54,-16.544405690889483651,-33.420922778428732158,10144243555.560434341
54,-30.901646159009029446,-33.079754191709454858,10411237982.246669769
54,-32.56790746453565788,-30.090190342256523337,10399460026.987958908
54,-31.068968701457588821,-31.077507818310710519,10401602832.537546158
54,-29.315996703161612658,-30.129767577283359969,10386928307.03795433
54,-31.260664324697565064,-31.247471106346889513,10446211806.740009308
54,-16.249520049570673308,-31.206929657003268375,10213397364.607563019
54,-25.566856602263538178,-31.247466270000071376,10365976470.434495926
54,-28.299772919801590376,-31.215710775501339214,10407483041.697055817
54,-29.928095259847392384,-31.192682216731483891,10429680469.745531082
54,-30.594663508648448413,-31.241634211738684712,10438881011.836828232
54,-28.340312063811399668,-31.238445994804692418,10409167734.915582657
54,-28.476671299097450429,-31.238882711195820718,10411152538.813236237
54,-30.923018056472695747,-31.239078330599337363,10442824286.3509655
54,-30.146077675710195365,-31.220593949971298997,10433404526.396810532
54,-30.62601787600823755,-31.216859185378989849,10439190065.280332565
54,-31.096268870815180208,-30.596819091887201836,10434172787.53099823
54,-31.245412830925399561,-29.922379825529930031,10430728703.729230881
55,-18.139490322793218269,0,8552037695.4408540726
55,-51.984433140838973486,-48.88806295958102055,8919995258.3792476654
55,-24.80236507414804592,-47.837834113298420391,9451640907.132730484
55,-32.517745780488368723,-31.240078562795257966,9234370999.5541763306
55,-30.448600295346167854,-0.1052950835955468456,9118570292.3094387054
55,-31.22361321298924608,-31.240194757473325637,9433542877.1399402618
55,-41.092399383295294513,-34.755861784105860579,9807104690.3112373352
55,-12.5649109090084945,-24.307094549065269007,9304896332.8098640442
55,-10.332224086046789324,-32.333403234210472021,9441895523.4278564453
55,-32.956238266403495629,-0.13428796391934005872,9258352990.2315387726
55,-32.653426471401864717,-0.12450426067881235903,9454919203.5548152924
55,-32.374689518440398217,-22.787319674890905929,9935851034.3664474487
55,-28.887221249053613548,-22.842896670864586639,9892398220.022026062
55,-17.281185749422935061,-33.420922778428732158,9828876572.7530002594
55,-30.901646159009029446,-33.079754191709454858,10068781144.190750122
55,-32.56790746453565788,-30.090190342256523337,10061513512.465589523
55,-31.072715682648301083,-31.032669989584658055,10058720971.841054916
55,-28.971100214056601629,-30.133965124636560518,10043843389.967887878
55,-31.260664324697565064,-31.247471106346889513,10103404073.97470665
55,-14.152697704068204487,-31.130579187453719214,9839237675.1103591919
55,-24.097577532897911823,-31.247462380615527167,10002748016.884145737
55,-27.860859637527330079,-31.186561590688981482,10058427533.585933685
55,-29.805861161596819642,-31.152904954483865652,10084479859.969116211
55,-30.436714432301325672,-31.241052288184370411,10093941715.62748909
55,-29.037573360410171119,-31.240334972671451652,10075953348.241258621
55,-30.457446120447119853,-31.241955818591449656,10094366155.386817932
55,-30.954419644029762537,-31.232275088203909519,10100145315.530490875
55,-25.564997564103492778,-31.049686782058540047,10024105254.541517258
55,-30.438617597108109436,-31.177942573573560026,10093382706.701831818
55,-30.638260222297272861,-27.883019708006830939,10044831425.847955704
55,-31.245412830925392456,-29.922379825529937136,10089041662.119850159
56,-18.139490322793218269,0,8291602623.3050374985
56,-51.984433140838973486,-48.88806295958102055,8683438544.392791748
56,-24.80236507414804592,-47.837834113298420391,9156590470.2369670868
56,-32.517745780488375829,-31.240079644625900812,8937979873.8291854858
56,-30.448600295346167854,-0.1052950835955468456,8849909824.5680809021
56,-31.183686734417587871,-31.240194757473325637,9133328292.0282649994
56,-41.092399383295294513,-34.755861784105860579,9536543031.816160202
56,-12.207282232265196598,-24.006904504422820423,9015822448.5323963165
56,-10.530852359680419994,-32.324825956254549908,9166025480.1149635315
56,-32.956238266403495629,-0.13428796391934005872,8994737808.7526493073
56,-32.653426471401864717,-0.12450426067881235903,9190417221.9126472473
56,-32.374689518440398217,-22.787319674890905929,9647163267.708147049
56,-13.89683888992658467,-23.081786420007325944,9372095505.3485984802
56,-17.71592364748857662,-33.420922778428732158,9543657580.249753952
56,-30.901646159009029446,-33.079754191709454858,9768839451.1414833069
56,-32.56790746453565788,-30.090190342256523337,9766283706.5220470428
56,-30.970611378039997419,-31.097030448332258601,9758084292.7935791016
56,-28.971100214056583866,-30.133965124636560518,9745023181.9920654297
56,-31.260664324697565064,-31.247471106346889513,9803289861.8762264252
56,-13.906417137388309868,-30.981506362262756227,9532544208.4661178589
56,-23.276082691721292406,-31.247456939788886388,9688860484.0761165619
56,-27.56591405128590111,-31.12979425626412322,9751770796.0141525269
56,-29.808198186189315493,-31.033654097588620147,9781482751.6602268219
56,-29.929018951395210735,-31.247283555454647086,9786704395.8447246552
56,-30.622407150562338529,-31.247118843308090419,9795903227.451839447
56,-30.541543161947970475,-31.239858641817587426,9794849451.1563606262
56,-30.843743900232116317,-31.204414613569596781,9798220319.8970222473
56,-13.817876807152265073,-30.306387486967512501,9525462567.920917511
56,-30.494068300870527111,-31.155907593369789765,9793355213.5207767487
56,-30.638260222297272861,-27.883019708006830939,9747696271.4063262939
56,-31.24541283092538535,-29.922379825529947794,9790042098.0596542358
57,-18.139490322793218269,0,8052572581.8141498566
57,-51.984433140838973486,-48.88806295958102055,8472544509.8209562302
57,-24.802365074148053026,-47.837834113298420391,8885661016.3583755493
57,-45.87757657968746372,-2.4997481532349365985,8290905696.8293218613
57,-30.448600295346167854,-0.1052950835955468456,8607357076.4753513336
57,-31.12383737017942309,-31.240194757473325637,8859434571.4568099976
57,-41.092399383295294513,-34.755861784105860579,9292063241.9376831055
57,-11.318258155208297921,-23.096723196920201815,8731328381.2303524017
57,-10.489651806651339783,-32.251863639873185718,8905298792.7488422394
57,-32.956238266403495629,-0.13428796391934005872,8757365447.4347953796
57,-32.653426471401864717,-0.12450426067881235903,8952166215.2018127441
57,-32.374689518440398217,-22.787319674890905929,9384668196.779624939
57,-12.698903120390367505,-23.266816012456192908,9085238461.2838020325
57,-18.746834700258613537,-33.420922778428732158,9288118332.6212997437
57,-30.901646159009029446,-33.079754191709454858,9495184733.3222007751
57,-32.56790746453565788,-30.090190342256523337,9497341570.8025741577
57,-29.868904564809628965,-30.382809535864250705,9465883987.2038898468
57,-28.97110021405656255,-30.133965124636560518,9471941035.789604187
57,-31.260664324697565064,-31.247471106346889513,9529548265.8898239136
57,-13.252003426681252307,-30.775988887980954445,9240254562.5687236786
57,-21.049441780978927596,-31.247445845071851522,9374638062.8879699707
57,-27.620422873285814802,-30.855130123534262765,9471431150.3268985748
57,-29.299094980488703754,-30.300225848316429733,9487715844.9535655975
57,-28.30859004042390481,-31.246766165897991385,9488550034.0519256592
57,-28.95342059561449588,-31.246197706344190692,9498625290.3266334534
57,-27.457703207211043406,-31.11188412580015239,9475228060.291677475
57,-30.239429796464857958,-31.096860811381887402,9515071077.420671463
57,-13.194221736308536563,-29.30112048169580774,9222459289.7427577972
57,-30.905621179514842112,-28.128774850852170886,9477147466.6403217316
57,-30.638260222297272861,-27.883019708006827386,9476685085.9274520874
57,-31.245995109887328312,-29.922196964804602004,9517364374.3128566742
58,-18.139490322793218269,0,7813527176.8054256439
58,-51.984433140838973486,-48.88806295958102055,8256661025.7111558914
58,-24.802365074148067237,-47.837834113298420391,8612790623.3509063721
58,-45.87757657968746372,-2.4997481532349365985,8084981082.0219812393
58,-30.448600295346167854,-0.1052950835955468456,8362139960.0557250977
58,-30.809075206015563708,-31.240194757473325637,8582221402.5809774399
58,-41.092399383295294513,-34.755861784105860579,9043628384.7451095581
58,-13.001687837615939713,-22.670096810400316656,8492370437.7554969788
58,-11.185029346494172131,-32.181617613400028688,8654684112.1361789703
58,-32.956238266403495629,-0.13428796391934005872,8516985089.6835203171
58,-32.653426471401864717,-0.12450426067881235903,8710929604.0913066864
58,-32.374689518440398217,-22.787319674890905929,9118908894.7390213013
58,-14.487021757209394224,-23.734449506714017986,8846350925.0752754211
