Name;StartLine;EndLine;MaxPowerFlow;MinPowerFlow;Susceptance;MaxAddedCapacity;MaxRetCapacity;InvestmentCost
LLTGES0583a;ES00891;ES00455;854.105;-854.105;0.27380421308637326;500.0;0.0;100.0
LLTGES0584;ES00270;ES00064;1552.919;-1552.919;0.0651719962099782;500.0;0.0;100.0
LLTGES0585;ES00085;ES00064;1552.919;-1552.919;0.02663920515473038;500.0;0.0;100.0
LLTGES0586a;ES00892;ES00996;3105.838;-3105.838;0.11534833368078502;500.0;0.0;100.0
LLTGES0587a;ES00892;ES00781;3105.838;-3105.838;0.1116351975213283;500.0;0.0;100.0
LLTGES0588a;ES00781;ES00460;3105.838;-3105.838;2.752900953309457;500.0;0.0;100.0
LLTGES0589;ES00461;ES00279;427.053;-427.053;0.0979250740642959;500.0;0.0;100.0
LLTGES0590a;ES00280;ES00963;3105.838;-3105.838;0.23375960823258007;500.0;0.0;100.0
LLTGES0591a;ES00462;ES00463;854.105;-854.105;0.2313754646428657;500.0;0.0;100.0
LLTGES0592;ES00894;ES00462;854.105;-854.105;0.6103715695736343;500.0;0.0;100.0
LLTGES0593a;ES00279;ES00464;854.105;-854.105;0.21885583333684763;500.0;0.0;100.0
LLTGES0594a;ES00464;ES00894;854.105;-854.105;0.31857379528593976;500.0;0.0;100.0
LLTGES0595a;ES00895;ES00464;854.105;-854.105;127.811806668719;500.0;0.0;100.0
LLTGES0596;ES00783;ES00465;427.053;-427.053;1.4590388889123178;500.0;0.0;100.0
LLTGES0597;ES00896;ES00284;427.053;-427.053;0.962438303228306;500.0;0.0;100.0
LLTGES0598;ES00465;ES00897;427.053;-427.053;0.5566716318324;500.0;0.0;100.0
LLTGES0599a;ES00278;ES00466;854.105;-854.105;0.19242969989268144;500.0;0.0;100.0
LLTGES0600;ES00466;ES00898;427.053;-427.053;1.0758569584909008;500.0;0.0;100.0
LLTGES0601a;ES00467;ES00466;854.105;-854.105;0.5108385558302119;500.0;0.0;100.0
LLTGES0602;ES00466;ES00899;427.053;-427.053;0.41070631962955984;500.0;0.0;100.0
LLTGES0603a;ES00467;ES00283;854.105;-854.105;0.3356402486048294;500.0;0.0;100.0
LLTGES0604a;ES00283;ES00901;1281.158;-1281.158;3.834354200061571;500.0;0.0;100.0
LLTGES0605a;ES00468;ES00081;854.105;-854.105;0.2861885505345254;500.0;0.0;100.0
LLTGES0606a;ES00283;ES00959;854.105;-854.105;0.5820209775442579;500.0;0.0;100.0
LLTGES0607a;ES00282;ES00958;293.971;-293.971;0.451199778557228;500.0;0.0;100.0
LLTGES0608;ES00468;ES01143;427.053;-427.053;1.6137854377363514;500.0;0.0;100.0
LLTGES0609;ES00283;ES00900;427.053;-427.053;1.1619255151701728;500.0;0.0;100.0
LLTGES0610a;ES00081;ES00301;854.105;-854.105;1.868593664747354;500.0;0.0;100.0
LLTGES0611a;ES00303;ES00269;854.105;-854.105;0.08096528992063791;500.0;0.0;100.0
LLTGES0612a;ES00303;ES00301;854.105;-854.105;0.7899370004247158;500.0;0.0;100.0
LLTGES0613a;ES00302;ES00300;293.971;-293.971;0.6123823941357681;500.0;0.0;100.0
LLTGES0614;ES00902;ES00412;427.053;-427.053;0.8277966753155377;500.0;0.0;100.0
LLTGES0615a;ES00469;ES00269;854.105;-854.105;0.1389863056423652;500.0;0.0;100.0
LLTGES0616a;ES00459;ES00892;3105.838;-3105.838;2.043607595441459;500.0;0.0;100.0
LLTGES0617;ES00901;ES00469;427.053;-427.053;0.251005119145167;500.0;0.0;100.0
LLTGES0618a;ES00901;ES00468;854.105;-854.105;2.158983220755389;500.0;0.0;100.0
LLTGES0619a;ES00905;ES00903;3105.838;-3105.838;0.42885127270506;500.0;0.0;100.0
LLTGES0620a;ES00903;ES00471;3105.838;-3105.838;0.3576313292022554;500.0;0.0;100.0
LLTGES0621a;ES00905;ES00392;3105.838;-3105.838;0.16858042453978364;500.0;0.0;100.0
LLTGES0622a;ES00470;ES00388;854.105;-854.105;0.12727724225126372;500.0;0.0;100.0
LLTGES0623;ES00690;ES00918;1552.919;-1552.919;0.1391271582863932;500.0;0.0;100.0
LLTGES0624a;ES00014;ES00690;3105.838;-3105.838;1.4780335376624574;500.0;0.0;100.0
LLTGES0625a;ES00013;ES00689;854.105;-854.105;1.1790757072760059;500.0;0.0;100.0
LLTGES0626;ES00472;ES00473;427.053;-427.053;0.030347565454629834;500.0;0.0;100.0
LLTGES0627;ES00689;ES00474;427.053;-427.053;0.25685652465578585;500.0;0.0;100.0
LLTGES0628a;ES00014;ES00688;3105.838;-3105.838;0.4218505410284634;500.0;0.0;100.0
LLTGES0629a;ES00688;ES00019;3105.838;-3105.838;0.27652543231379084;500.0;0.0;100.0
LLTGES0630a;ES00907;ES00299;854.105;-854.105;0.09147710182416191;500.0;0.0;100.0
LLTGES0631a;ES00906;ES00907;854.105;-854.105;0.7237361646020329;500.0;0.0;100.0
LLTGES0632a;ES01117;ES00472;854.105;-854.105;0.4758444030853277;500.0;0.0;100.0
LLTGES0633;ES00908;ES00475;427.053;-427.053;0.13100841191955617;500.0;0.0;100.0
LLTGES0634;ES00160;ES00657;427.053;-427.053;0.06684717922004134;500.0;0.0;100.0
LLTGES0635a;ES00725;ES00168;854.105;-854.105;2.457919359013827;500.0;0.0;100.0
LLTGES0636a;ES00724;ES00167;293.971;-293.971;1.9054513725224473;500.0;0.0;100.0
LLTGES0637;ES00411;ES00332;427.053;-427.053;0.050807682727269446;500.0;0.0;100.0
LLTGES0638a;ES00910;ES00034;854.105;-854.105;0.8875819907549932;500.0;0.0;100.0
LLTGES0639a;ES00476;ES00035;3105.838;-3105.838;0.060359718008819466;500.0;0.0;100.0
LLTGES0640a;ES00429;ES00342;854.105;-854.105;0.7988237916794939;500.0;0.0;100.0
LLTGES0641a;ES00911;ES00477;854.105;-854.105;0.7870185139699448;500.0;0.0;100.0
LLTGES0642;ES00344;ES01171;427.053;-427.053;0.4545227833169239;500.0;0.0;100.0
LLTGES0643a;ES00477;ES01095;854.105;-854.105;2.8657355755318163;500.0;0.0;100.0
LLTGES0644;ES01095;ES00478;854.105;-854.105;2.137321181751154;500.0;0.0;100.0
LLTGES0645;ES00344;ES00911;427.053;-427.053;1.248162174499209;500.0;0.0;100.0
LLTGES0649a;ES00030;ES00028;854.105;-854.105;2.3154312802304173;500.0;0.0;100.0
LLTGES0650a;ES00915;ES00031;4658.757;-4658.757;2.9308323563892147;500.0;0.0;100.0
LLTGES0651a;ES00203;ES00914;3105.838;-3105.838;1.1763497465683583;500.0;0.0;100.0
LLTGES0652a;ES00685;ES00146;4658.757;-4658.757;1.4103770729103027;500.0;0.0;100.0
LLTGES0653a;ES00684;ES00145;2562.316;-2562.316;2.2502078638858984;500.0;0.0;100.0
LLTGES0655;ES00926;ES00033;1552.919;-1552.919;0.026756652552206148;500.0;0.0;100.0
LLTGES0656a;ES00480;ES00769;3105.838;-3105.838;0.6110558180114813;500.0;0.0;100.0
LLTGES0657;ES00147;ES01213;427.053;-427.053;0.28995418935734807;500.0;0.0;100.0
LLTGES0658;ES00481;ES00084;1552.919;-1552.919;0.06127383948394156;500.0;0.0;100.0
LLTGES0659a;ES00031;ES00203;3105.838;-3105.838;0.3502816691792969;500.0;0.0;100.0
LLTGES0660;ES00148;ES00055;1552.919;-1552.919;0.018003734659588547;500.0;0.0;100.0
LLTGES0661a;ES00915;ES00480;4658.757;-4658.757;1.4816785032300595;500.0;0.0;100.0
LLTGES0662a;ES00916;ES00271;3105.838;-3105.838;0.6073496417081516;500.0;0.0;100.0
LLTGES0663a;ES00916;ES00050;3105.838;-3105.838;0.15546170724103472;500.0;0.0;100.0
LLTGES0664a;ES00483;ES00471;3105.838;-3105.838;1.982906379735277;500.0;0.0;100.0
LLTGES0665;ES00967;ES00484;427.053;-427.053;0.16178709704901142;500.0;0.0;100.0
LLTGES0666;ES00484;ES00701;427.053;-427.053;0.07190133138429287;500.0;0.0;100.0
LLTGES0667a;ES00150;ES00486;3105.838;-3105.838;0.5689589328217699;500.0;0.0;100.0
LLTGES0668;ES00484;ES00919;427.053;-427.053;0.059781013409129564;500.0;0.0;100.0
LLTGES0669a;ES00919;ES00013;854.105;-854.105;1.015992103884889;500.0;0.0;100.0
LLTGES0670a;ES00014;ES00483;3105.838;-3105.838;0.40582278491036067;500.0;0.0;100.0
LLTGES0671a;ES00483;ES00486;3105.838;-3105.838;0.9186859832718485;500.0;0.0;100.0
LLTGES0672a;ES00150;ES00146;3105.838;-3105.838;2.840759494372525;500.0;0.0;100.0
LLTGES0673a;ES00921;ES00923;6211.676;-6211.676;2.9344109062749157;500.0;0.0;100.0
LLTGES0674a;ES00920;ES00922;1708.211;-1708.211;2.340875580013169;500.0;0.0;100.0
LLTGES0675a;ES00921;ES00489;3105.838;-3105.838;4.0459301889548085;500.0;0.0;100.0
LLTGES0676a;ES00914;ES00146;3105.838;-3105.838;2.007754830609153;500.0;0.0;100.0
LLTGES0677a;ES00914;ES00923;3105.838;-3105.838;3.946276736024887;500.0;0.0;100.0
LLTGES0678a;ES00924;ES00474;854.105;-854.105;159.76475833589876;500.0;0.0;100.0
LLTGES0679;ES00474;ES00299;427.053;-427.053;0.6656864930662449;500.0;0.0;100.0
LLTGES0680;ES01017;ES00054;427.053;-427.053;0.2100785776934895;500.0;0.0;100.0
LLTGES0681a;ES00089;ES00926;4658.757;-4658.757;4.483736067610366;500.0;0.0;100.0
LLTGES0682;ES00694;ES00711;1552.919;-1552.919;0.10672717524820838;500.0;0.0;100.0
LLTGES0684a;ES00922;ES00145;854.105;-854.105;1.452406893962716;500.0;0.0;100.0
LLTGES0685a;ES00929;ES00490;854.105;-854.105;1.1945028660627948;500.0;0.0;100.0
LLTGES0686;ES00930;ES00491;427.053;-427.053;79.88237916794938;500.0;0.0;100.0
LLTGES0687a;ES00929;ES00928;854.105;-854.105;1.750846666694781;500.0;0.0;100.0
LLTGES0688a;ES00931;ES00490;854.105;-854.105;0.6748247448190022;500.0;0.0;100.0
LLTGES0689a;ES00402;ES00850;854.105;-854.105;0.1590886316513804;500.0;0.0;100.0
LLTGES0690;ES00490;ES00492;427.053;-427.053;0.049007594581564035;500.0;0.0;100.0
LLTGES0691;ES00492;ES00493;427.053;-427.053;0.10486692375182066;500.0;0.0;100.0
LLTGES0692;ES00493;ES01063;427.053;-427.053;0.12462149636185552;500.0;0.0;100.0
LLTGES0693;ES01060;ES00492;427.053;-427.053;0.06600485781280677;500.0;0.0;100.0
LLTGES0694a;ES01078;ES00492;854.105;-854.105;1.3042021088644797;500.0;0.0;100.0
LLTGES0695a;ES00934;ES00933;854.105;-854.105;3.5307128914010777;500.0;0.0;100.0
LLTGES0696;ES00494;ES01071;427.053;-427.053;0.05642407145890827;500.0;0.0;100.0
LLTGES0697;ES00934;ES00495;427.053;-427.053;0.07362431259718838;500.0;0.0;100.0
LLTGES0698;ES00932;ES00354;1552.919;-1552.919;13.811968576087104;500.0;0.0;100.0
LLTGES0699;ES00354;ES00497;1552.919;-1552.919;0.1052133146063898;500.0;0.0;100.0
LLTGES0700;ES00196;ES00498;1552.919;-1552.919;0.0568878126269743;500.0;0.0;100.0
LLTGES0701a;ES00458;ES00500;3105.838;-3105.838;0.1796981106803616;500.0;0.0;100.0
LLTGES0703a;ES00500;ES00007;3105.838;-3105.838;0.0509407463699003;500.0;0.0;100.0
LLTGES0704;ES01134;ES00499;427.053;-427.053;0.1851271823127448;500.0;0.0;100.0
LLTGES0705;ES00179;ES00458;1552.919;-1552.919;0.054142618100368474;500.0;0.0;100.0
LLTGES0706;ES00178;ES00501;427.053;-427.053;0.13953254003135265;500.0;0.0;100.0
LLTGES0707a;ES00502;ES00179;3105.838;-3105.838;0.30990103574973;500.0;0.0;100.0
LLTGES0708a;ES00935;ES00178;854.105;-854.105;0.18985711032192368;500.0;0.0;100.0
LLTGES0709a;ES00937;ES00503;854.105;-854.105;0.9877264812111207;500.0;0.0;100.0
LLTGES0710a;ES00501;ES00936;854.105;-854.105;0.6040255513644566;500.0;0.0;100.0
LLTGES0711;ES00504;ES01089;427.053;-427.053;0.35781580814311037;500.0;0.0;100.0
LLTGES0712a;ES00505;ES00195;1708.211;-1708.211;2.215109301017661;500.0;0.0;100.0
LLTGES0713a;ES00195;ES01152;854.105;-854.105;0.29314634557045643;500.0;0.0;100.0
LLTGES0714a;ES00195;ES00506;854.105;-854.105;0.3949685002123579;500.0;0.0;100.0
LLTGES0715a;ES00938;ES00507;854.105;-854.105;0.47337706173599636;500.0;0.0;100.0
LLTGES0716a;ES00938;ES00180;854.105;-854.105;0.13799590441450985;500.0;0.0;100.0
LLTGES0717a;ES00503;ES00938;854.105;-854.105;0.24161022054578268;500.0;0.0;100.0
LLTGES0718;ES00501;ES00180;427.053;-427.053;0.04399415071895878;500.0;0.0;100.0
LLTGES0719;ES00937;ES00501;427.053;-427.053;0.7245567271469332;500.0;0.0;100.0
LLTGES0720a;ES00939;ES00504;854.105;-854.105;2.035219851412723;500.0;0.0;100.0
LLTGES0721;ES00353;ES00510;1552.919;-1552.919;0.07814028261929887;500.0;0.0;100.0
LLTGES0722;ES00510;ES00509;1552.919;-1552.919;0.17614207946637028;500.0;0.0;100.0
LLTGES0723;ES00941;ES00942;1552.919;-1552.919;0.2162781256514719;500.0;0.0;100.0
LLTGES0724a;ES00092;ES00942;3105.838;-3105.838;0.9207979050724735;500.0;0.0;100.0
LLTGES0725a;ES00243;ES00949;854.105;-854.105;1.0758569584909008;500.0;0.0;100.0
LLTGES0726;ES00509;ES00941;1552.919;-1552.919;0.06116156492693939;500.0;0.0;100.0
LLTGES0727;ES00949;ES00091;427.053;-427.053;0.1715134281652161;500.0;0.0;100.0
LLTGES0728a;ES00244;ES00941;3105.838;-3105.838;2.335551537647382;500.0;0.0;100.0
LLTGES0729;ES00948;ES00243;427.053;-427.053;0.2452260296790465;500.0;0.0;100.0
LLTGES0730a;ES00368;ES00511;854.105;-854.105;1.14117684525642;500.0;0.0;100.0
LLTGES0731a;ES00512;ES00944;854.105;-854.105;319.5295166717975;500.0;0.0;100.0
LLTGES0732;ES00512;ES00945;427.053;-427.053;0.1173446627513028;500.0;0.0;100.0
LLTGES0733;ES00512;ES00368;427.053;-427.053;1.1018259195579228;500.0;0.0;100.0
LLTGES0734;ES00945;ES00358;427.053;-427.053;0.43005318529178677;500.0;0.0;100.0
LLTGES0735a;ES00947;ES01109;854.105;-854.105;0.17722102976805187;500.0;0.0;100.0
LLTGES0736a;ES00947;ES00946;854.105;-854.105;0.7439569654756637;500.0;0.0;100.0
LLTGES0737a;ES00947;ES00367;854.105;-854.105;2.6964516174835236;500.0;0.0;100.0
LLTGES0738;ES00367;ES00513;427.053;-427.053;0.23668853086799818;500.0;0.0;100.0
LLTGES0739;ES00367;ES00948;427.053;-427.053;0.03781861956110753;500.0;0.0;100.0
LLTGES0740;ES00948;ES00949;427.053;-427.053;0.2645111892978457;500.0;0.0;100.0
LLTGES0741a;ES00514;ES00948;854.105;-854.105;1.0111693565563213;500.0;0.0;100.0
LLTGES0742a;ES00837;ES00347;854.105;-854.105;0.8058751996766647;500.0;0.0;100.0
LLTGES0743a;ES00367;ES00508;854.105;-854.105;0.17014351260479102;500.0;0.0;100.0
LLTGES0744a;ES00511;ES00515;854.105;-854.105;0.5726335424225762;500.0;0.0;100.0
LLTGES0745a;ES00508;ES00950;854.105;-854.105;0.18464577675342245;500.0;0.0;100.0
LLTGES0746;ES00943;ES00513;427.053;-427.053;0.27955338291495846;500.0;0.0;100.0
LLTGES0747a;ES00943;ES00951;854.105;-854.105;0.7188515560670361;500.0;0.0;100.0
LLTGES0748a;ES00765;ES00255;854.105;-854.105;4.437909953774966;500.0;0.0;100.0
LLTGES0749;ES00516;ES00517;427.053;-427.053;0.2005835007355917;500.0;0.0;100.0
LLTGES0750a;ES00953;ES00518;854.105;-854.105;0.7553889283021218;500.0;0.0;100.0
LLTGES0751;ES00953;ES00849;427.053;-427.053;0.11375205292694822;500.0;0.0;100.0
LLTGES0752a;ES00519;ES00954;854.105;-854.105;1.0063921784938505;500.0;0.0;100.0
LLTGES0753a;ES00954;ES01052;854.105;-854.105;0.14104149930337567;500.0;0.0;100.0
LLTGES0754a;ES01052;ES00490;854.105;-854.105;0.19785109391442574;500.0;0.0;100.0
LLTGES0755a;ES00403;ES00954;854.105;-854.105;0.1546983861882341;500.0;0.0;100.0
LLTGES0756;ES00403;ES00850;854.105;-854.105;2.298773501235954;500.0;0.0;100.0
LLTGES0758;ES00403;ES00955;427.053;-427.053;0.08893112069908087;500.0;0.0;100.0
LLTGES0759a;ES00091;ES00956;854.105;-854.105;0.6984251730531094;500.0;0.0;100.0
LLTGES0760a;ES00127;ES00245;1708.211;-1708.211;0.6343017700680845;500.0;0.0;100.0
LLTGES0762a;ES00111;ES00957;3105.838;-3105.838;0.32005360663725607;500.0;0.0;100.0
LLTGES0763;ES00960;ES00433;427.053;-427.053;0.8299467965501235;500.0;0.0;100.0
LLTGES0764a;ES00567;ES00024;854.105;-854.105;0.575210651074343;500.0;0.0;100.0
LLTGES0765;ES00485;ES00470;427.053;-427.053;0.2705584391801842;500.0;0.0;100.0
LLTGES0766a;ES00022;ES01006;854.105;-854.105;1.780108727976588;500.0;0.0;100.0
LLTGES0767a;ES00435;ES00423;1708.211;-1708.211;1.5916787879043466;500.0;0.0;100.0
LLTGES0769a;ES00423;ES00228;854.105;-854.105;1.275566932821547;500.0;0.0;100.0
LLTGES0770a;ES00423;ES00520;854.105;-854.105;0.5047859663061572;500.0;0.0;100.0
LLTGES0771a;ES00228;ES00521;854.105;-854.105;0.7909146452272217;500.0;0.0;100.0
LLTGES0772a;ES00522;ES00523;854.105;-854.105;0.3509385136428309;500.0;0.0;100.0
LLTGES0773a;ES00523;ES00178;854.105;-854.105;0.42265809083571104;500.0;0.0;100.0
LLTGES0774a;ES00003;ES00520;854.105;-854.105;0.4923413199873614;500.0;0.0;100.0
LLTGES0775a;ES00228;ES00047;854.105;-854.105;0.45484628707729186;500.0;0.0;100.0
LLTGES0776a;ES00047;ES00003;854.105;-854.105;0.5635441211142814;500.0;0.0;100.0
LLTGES0777a;ES00879;ES00012;6211.676;-6211.676;1.5129257363797017;500.0;0.0;100.0
LLTGES0779;ES00206;ES00884;1552.919;-1552.919;0.7644028410429885;500.0;0.0;100.0
LLTGES0780a;ES00206;ES00214;3105.838;-3105.838;0.31183113172948695;500.0;0.0;100.0
LLTGES0781;ES00525;ES00454;427.053;-427.053;0.08258710691956515;500.0;0.0;100.0
LLTGES0782;ES00526;ES00885;427.053;-427.053;0.1344821198113626;500.0;0.0;100.0
LLTGES0783;ES00454;ES01000;427.053;-427.053;0.03843270587825325;500.0;0.0;100.0
LLTGES0784;ES00963;ES01136;1552.919;-1552.919;0.13106907352962238;500.0;0.0;100.0
LLTGES0785;ES01065;ES00467;427.053;-427.053;0.4096532265023045;500.0;0.0;100.0
LLTGES0786;ES00527;ES00964;427.053;-427.053;0.46308625604608333;500.0;0.0;100.0
LLTGES0790;ES00361;ES00701;427.053;-427.053;0.06056283485060606;500.0;0.0;100.0
LLTGES0791a;ES00701;ES00530;854.105;-854.105;2.290534169690305;500.0;0.0;100.0
LLTGES0792a;ES00393;ES00362;3105.838;-3105.838;0.15426423597401348;500.0;0.0;100.0
LLTGES0793a;ES00188;ES00186;3105.838;-3105.838;0.7133518944016491;500.0;0.0;100.0
LLTGES0794a;ES00187;ES00185;1281.158;-1281.158;0.8535962155079186;500.0;0.0;100.0
LLTGES0795a;ES00337;ES00035;3105.838;-3105.838;0.23757241323044248;500.0;0.0;100.0
LLTGES0796;ES00336;ES00975;427.053;-427.053;0.05933695759921959;500.0;0.0;100.0
LLTGES0797a;ES00184;ES00735;6211.676;-6211.676;4.227409907192887;500.0;0.0;100.0
LLTGES0799a;ES00186;ES00181;3105.838;-3105.838;0.2506552495034581;500.0;0.0;100.0
LLTGES0800a;ES00180;ES00532;854.105;-854.105;1.392285475694107;500.0;0.0;100.0
LLTGES0801a;ES00532;ES00969;854.105;-854.105;0.2299600695730821;500.0;0.0;100.0
LLTGES0802a;ES00735;ES00186;3105.838;-3105.838;0.2474040078483792;500.0;0.0;100.0
LLTGES0803a;ES00153;ES00533;3105.838;-3105.838;4.425934681840066;500.0;0.0;100.0
LLTGES0804;ES00134;ES00970;854.105;-854.105;1.62197724198882;500.0;0.0;100.0
LLTGES0805a;ES00970;ES00461;854.105;-854.105;2.081625515777183;500.0;0.0;100.0
LLTGES0806a;ES00134;ES00971;854.105;-854.105;1.8577297480918462;500.0;0.0;100.0
LLTGES0808;ES00534;ES01160;427.053;-427.053;0.12730259628358467;500.0;0.0;100.0
LLTGES0809;ES00217;ES00534;427.053;-427.053;0.30059220759341254;500.0;0.0;100.0
LLTGES0810a;ES00972;ES00535;854.105;-854.105;1.2654634323635547;500.0;0.0;100.0
LLTGES0811a;ES00972;ES00973;854.105;-854.105;2.0748669913753086;500.0;0.0;100.0
LLTGES0812a;ES00973;ES00218;854.105;-854.105;1.868593664747354;500.0;0.0;100.0
LLTGES0813;ES00218;ES00097;427.053;-427.053;0.046626224525287835;500.0;0.0;100.0
LLTGES0814;ES00974;ES00535;427.053;-427.053;0.08254443726990378;500.0;0.0;100.0
LLTGES0815;ES00536;ES00218;427.053;-427.053;0.05346879462379477;500.0;0.0;100.0
LLTGES0816;ES00537;ES00844;427.053;-427.053;0.1368434760907056;500.0;0.0;100.0
LLTGES0817a;ES00975;ES00538;854.105;-854.105;0.3465612979086741;500.0;0.0;100.0
LLTGES0818;ES00539;ES00977;427.053;-427.053;0.21915604709999834;500.0;0.0;100.0
LLTGES0819;ES00976;ES00539;427.053;-427.053;13.313729861324898;500.0;0.0;100.0
LLTGES0820a;ES00538;ES00539;854.105;-854.105;1.233704697574508;500.0;0.0;100.0
LLTGES0821;ES00978;ES00192;427.053;-427.053;0.9985297395993672;500.0;0.0;100.0
LLTGES0822a;ES00008;ES00979;854.105;-854.105;0.08162715970667965;500.0;0.0;100.0
LLTGES0823a;ES00979;ES00192;854.105;-854.105;0.36186808230101647;500.0;0.0;100.0
LLTGES0824;ES00191;ES00540;427.053;-427.053;0.05792775864245786;500.0;0.0;100.0
LLTGES0825;ES00541;ES00542;427.053;-427.053;0.1668561444761345;500.0;0.0;100.0
LLTGES0826;ES00542;ES00316;427.053;-427.053;0.5316630893041557;500.0;0.0;100.0
LLTGES0827a;ES01019;ES00316;1281.158;-1281.158;0.8900543639882941;500.0;0.0;100.0
LLTGES0828;ES00980;ES00542;427.053;-427.053;12.289596795069137;500.0;0.0;100.0
LLTGES0829;ES00982;ES00546;427.053;-427.053;0.14432227491951108;500.0;0.0;100.0
LLTGES0830;ES00543;ES01008;427.053;-427.053;1.4014452485605158;500.0;0.0;100.0
LLTGES0831;ES00072;ES00544;1552.919;-1552.919;0.11493460221134173;500.0;0.0;100.0
LLTGES0832a;ES00072;ES00545;3105.838;-3105.838;0.14647909625398647;500.0;0.0;100.0
LLTGES0833a;ES00545;ES00789;3105.838;-3105.838;0.09384889613554967;500.0;0.0;100.0
LLTGES0834;ES00103;ES01011;1281.158;-1281.158;1.6358166382515233;500.0;0.0;100.0
LLTGES0835a;ES00548;ES00989;854.105;-854.105;37.591707843740885;500.0;0.0;100.0
LLTGES0836;ES00108;ES00548;427.053;-427.053;0.14637174378002638;500.0;0.0;100.0
LLTGES0837a;ES00549;ES00550;854.105;-854.105;0.4165965015277674;500.0;0.0;100.0
LLTGES0838a;ES00550;ES00164;854.105;-854.105;0.18577297480918464;500.0;0.0;100.0
LLTGES0839;ES00544;ES00551;1552.919;-1552.919;0.22927709714168631;500.0;0.0;100.0
LLTGES0840;ES00551;ES00072;1552.919;-1552.919;0.08082063936774131;500.0;0.0;100.0
LLTGES0841;ES00305;ES00791;427.053;-427.053;1.0794916103776946;500.0;0.0;100.0
LLTGES0842;ES00991;ES00559;1552.919;-1552.919;0.09539106661265205;500.0;0.0;100.0
LLTGES0843a;ES00991;ES00552;3105.838;-3105.838;0.7514954759972344;500.0;0.0;100.0
LLTGES0844a;ES00553;ES00552;3105.838;-3105.838;0.14351382612200858;500.0;0.0;100.0
LLTGES0845;ES00554;ES00559;1552.919;-1552.919;0.2612831628874925;500.0;0.0;100.0
LLTGES0846;ES01084;ES00554;1552.919;-1552.919;0.7445113172983754;500.0;0.0;100.0
LLTGES0847;ES00555;ES00556;427.053;-427.053;0.08846332133770697;500.0;0.0;100.0
LLTGES0849a;ES00558;ES00994;854.105;-854.105;1.0257769395563323;500.0;0.0;100.0
LLTGES0850a;ES00173;ES00557;854.105;-854.105;1.585754425170211;500.0;0.0;100.0
LLTGES0851;ES00558;ES00101;427.053;-427.053;0.09100812209393265;500.0;0.0;100.0
LLTGES0852a;ES00996;ES00560;3105.838;-3105.838;2.9237013774198974;500.0;0.0;100.0
LLTGES0853;ES00525;ES00961;427.053;-427.053;0.1209880790124186;500.0;0.0;100.0
LLTGES0854a;ES00212;ES00003;854.105;-854.105;0.5290223785956913;500.0;0.0;100.0
LLTGES0855a;ES00524;ES00961;854.105;-854.105;1.233704697574508;500.0;0.0;100.0
LLTGES0856;ES00961;ES00526;427.053;-427.053;0.05676488127052719;500.0;0.0;100.0
LLTGES0857;ES00525;ES00962;427.053;-427.053;0.16195109816107325;500.0;0.0;100.0
LLTGES0858a;ES00212;ES00561;854.105;-854.105;0.2863167712112881;500.0;0.0;100.0
LLTGES0859a;ES00562;ES00454;854.105;-854.105;0.07046631749295348;500.0;0.0;100.0
LLTGES0860a;ES00561;ES00562;854.105;-854.105;0.26148078287381143;500.0;0.0;100.0
LLTGES0861a;ES00998;ES00561;854.105;-854.105;7.180438576894327;500.0;0.0;100.0
LLTGES0862a;ES00446;ES00375;854.105;-854.105;0.20008109998234036;500.0;0.0;100.0
LLTGES0863;ES00457;ES00999;427.053;-427.053;319.5295166717975;500.0;0.0;100.0
LLTGES0864;ES00457;ES00527;427.053;-427.053;0.1368434760907056;500.0;0.0;100.0
LLTGES0865;ES01000;ES00215;427.053;-427.053;0.06200844491981323;500.0;0.0;100.0
LLTGES0866;ES01000;ES01204;427.053;-427.053;0.30402427846983593;500.0;0.0;100.0
LLTGES0867a;ES01001;ES00532;854.105;-854.105;0.11288801154276543;500.0;0.0;100.0
LLTGES0868a;ES00532;ES00563;854.105;-854.105;1.317647491430093;500.0;0.0;100.0
LLTGES0869a;ES01001;ES00346;854.105;-854.105;0.2140184304566628;500.0;0.0;100.0
LLTGES0870;ES00006;ES00564;427.053;-427.053;0.17346879298143186;500.0;0.0;100.0
LLTGES0871a;ES00531;ES00736;854.105;-854.105;0.15775340245460262;500.0;0.0;100.0
LLTGES0872;ES00531;ES01115;427.053;-427.053;0.09414540856564453;500.0;0.0;100.0
LLTGES0873;ES00565;ES00156;427.053;-427.053;0.11044919345724077;500.0;0.0;100.0
LLTGES0874;ES01014;ES00565;427.053;-427.053;1.868593664747354;500.0;0.0;100.0
LLTGES0875a;ES00567;ES00482;854.105;-854.105;0.8802466024016462;500.0;0.0;100.0
LLTGES0876a;ES00042;ES00026;854.105;-854.105;0.09825630893966714;500.0;0.0;100.0
LLTGES0877;ES00227;ES00223;427.053;-427.053;0.05741770290598339;500.0;0.0;100.0
LLTGES0878;ES00746;ES00224;1552.919;-1552.919;0.06388310824665486;500.0;0.0;100.0
LLTGES0879;ES00226;ES00746;1552.919;-1552.919;0.1440816865850813;500.0;0.0;100.0
LLTGES0880;ES01002;ES00770;427.053;-427.053;0.2593583739219136;500.0;0.0;100.0
LLTGES0881;ES00232;ES01002;427.053;-427.053;0.09858979224677493;500.0;0.0;100.0
LLTGES0882a;ES00225;ES01002;854.105;-854.105;2.5562361333743806;500.0;0.0;100.0
